timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
2597983035,0.0331971,0.0540946,0.108152,-0.999461,0.0089849,0.00837441,-0.0304496
2598011076,0.0163476,0.0420931,0.10918,-0.999421,0.00870609,0.00770804,-0.0319704
2598047035,0.00151589,0.0347712,0.125071,-0.99936,0.00860468,0.00696413,-0.034024
2598075040,-0.0107269,0.0340956,0.130454,-0.999299,0.00873269,0.00652468,-0.0358082
2598108617,-0.0143167,0.0107928,0.127872,-0.999229,0.0089582,0.00623588,-0.0377195
2598140625,-0.00319535,-0.00777718,0.127889,-0.999156,0.00895884,0.00616166,-0.0396105
2598168613,0.048499,-0.0100196,0.133712,-0.999088,0.00860032,0.00624434,-0.0413607
2598200657,0.03628,-0.0145696,0.121465,-0.999011,0.00789717,0.00643011,-0.043274
2598232649,0.0474638,-0.00792289,0.120187,-0.99893,0.00705427,0.00648996,-0.045252
2598264634,0.0995221,0.0204686,0.131517,-0.99885,0.00588506,0.00624038,-0.0471713
2598296641,0.108159,0.0481104,0.130176,-0.998766,0.00422405,0.00552187,-0.0491702
2598328644,0.0746037,0.0623943,0.13119,-0.99868,0.00278751,0.00456373,-0.0510944
2598360641,0.0383661,0.0784431,0.133832,-0.998587,0.00204975,0.00340746,-0.0529899
2598392650,0.0196599,0.0729375,0.130222,-0.998487,0.00176609,0.00222748,-0.0549069
2598420637,0.0345463,0.0654682,0.128431,-0.998399,0.00132289,0.00127248,-0.0565359
2598452634,0.0251149,0.0656665,0.118582,-0.998297,0.00100232,0.00026083,-0.0583333
2598484663,0.00152684,0.0708045,0.118221,-0.998188,0.00100215,-0.000778554,-0.06016
2598516649,0.00013432,0.0570321,0.124632,-0.998072,0.000914555,-0.00171612,-0.0620438
2598548634,-0.0108524,0.0484184,0.125537,-0.997962,0.00107743,-0.00245183,-0.0637605
2598580634,-0.0185767,0.0344186,0.123449,-0.997846,0.00153472,-0.00304411,-0.0655122
2598612634,-0.015157,0.0222623,0.112041,-0.997733,0.00165931,-0.00341503,-0.067189
2598644632,-0.0206109,0.0203376,0.106379,-0.997619,0.00192571,-0.00369012,-0.0688422
2598672628,-0.0328242,0.035482,0.103552,-0.99752,0.00228927,-0.00398417,-0.0702332
2598704609,-0.0473938,0.0332875,0.116813,-0.997401,0.00299022,-0.00442413,-0.0718525
2598736609,-0.0249127,0.0268363,0.12647,-0.997266,0.00368657,-0.00482773,-0.0736458
2598768635,-0.00825858,0.0400742,0.126065,-0.997144,0.00395843,-0.00530929,-0.0752387
2598800635,-0.0142444,0.0544312,0.12178,-0.997016,0.00411273,-0.00600617,-0.0768576
2598832618,-0.00361697,0.0687223,0.120044,-0.996883,0.00434074,-0.00692373,-0.07847
2598864634,0.00835057,0.0770751,0.112701,-0.996749,0.00437662,-0.00801976,-0.080051
2598896645,0.00227175,0.0692822,0.101967,-0.99661,0.00434751,-0.00920007,-0.0816431
2598928636,0.0251026,0.048405,0.100603,-0.996488,0.00422353,-0.0100599,-0.0830241
2598956635,0.0393436,0.0297104,0.0992562,-0.996381,0.00377375,-0.010667,-0.0842482
2598988624,0.0488412,0.0106632,0.0942407,-0.99628,0.00311343,-0.0110314,-0.085413
2599020621,0.0660308,-0.0121724,0.0902288,-0.996185,0.00218655,-0.0110667,-0.0865307
2599052634,0.0655035,-0.0409755,0.0823669,-0.996099,0.000975818,-0.0106899,-0.0875914
2599084634,0.0380226,-0.0701106,0.0746392,-0.996021,-5.89186e-05,-0.009795,-0.0885743
