timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
2656582617,0,3061.52,3041.77,-1000.0
2656642640,0,3032.52,3039.54,-1000.0
2656692229,0,3011.57,3034.9,-1000.0
2656739107,0,3026.07,3035.63,-1000.0
2656798697,0,3013.18,3035.67,-1000.0
2656848334,0,3038.96,3037.61,-1000.0
2656896394,0,3030.91,3040.16,-1000.0
2656956312,0,3038.96,3039.8,-1000.0
2657004259,0,3063.13,3038.7,-1000.0
2657052811,0,2977.73,3030.06,-1000.0
2657112982,0,3016.41,3026.79,-1000.0
2657160380,0,3022.85,3023.63,-1000.0
2657208254,0,3003.52,3018.81,-1000.0
2657268585,0,3029.3,3021.45,-1000.0
2657316253,0,3035.74,3024.29,-1000.0
2657364325,0,3055.08,3029.03,-1000.0
2657424369,0,3061.52,3030.85,-1000.0
2657473805,0,3045.41,3030.59,-1000.0
2657533480,0,3038.96,3036.01,-1000.0
2657580188,0,3029.3,3040.03,-1000.0
2657628876,0,3042.19,3035.81,-1000.0
2657688344,0,3042.19,3034.19,-1000.0
2657736410,0,3029.3,3032.24,-1000.0
2657784304,0,3029.3,3030.76,-1000.0
2657844229,0,3040.58,3031.01,-1000.0
2657892271,0,3011.57,3025.81,-1000.0
2657940294,0,3032.52,3027.26,-1000.0
2658001964,0,3014.79,3022.0,-1000.0
2658050159,0,3043.8,3022.34,-1000.0
2658109998,0,3034.13,3021.06,-1000.0
2658157947,0,3001.9,3019.58,-1000.0
2658205940,0,2985.79,3013.33,-1000.0
2658265829,0,3000.29,3011.02,-1000.0
2658314437,0,3000.29,3009.46,-1000.0
2658361907,0,3026.07,3010.23,-1000.0
2658421811,0,3026.07,3009.68,-1000.0
2658469809,0,2968.07,3002.39,-1000.0
2658517902,0,2985.79,3004.48,-1000.0
2658577754,0,2977.73,2995.9,-1000.0
2658625955,0,2963.23,2994.85,-1000.0
2658675231,0,3003.52,2994.78,-1000.0
2658735365,0,2989.01,2990.81,-1000.0
2658781822,0,2993.85,2990.15,-1000.0
2658829899,0,2968.07,2989.02,-1000.0
2658889811,0,2993.85,2993.51,-1000.0
2658937949,0,3016.41,2996.27,-1000.0
2658997912,0,3009.96,2992.36,-1000.0
2659045833,0,2977.73,2984.47,-1000.0
2659095641,0,2951.95,2978.95,-1000.0
2659155505,0,2951.95,2968.95,-1000.0
2659203455,0,2945.51,2962.46,-1000.0
2659251567,0,2945.51,2955.2,-1000.0
2659311911,0,2961.62,2951.9,-1000.0
2659359559,0,2943.9,2947.45,-1000.0
2659407455,0,2956.79,2946.2,-1000.0
2659467613,0,2955.18,2948.66,-1000.0
2659516377,0,2934.23,2950.38,-1000.0
2659563459,0,2960.01,2947.15,-1000.0
2659623446,0,2972.9,2948.21,-1000.0
2659671625,0,2942.29,2944.48,-1000.0
2659719429,0,2942.29,2948.83,-1000.0
2659779457,0,2939.06,2951.37,-1000.0
2659827489,0,2972.9,2954.45,-1000.0
2659887428,0,2997.07,2959.97,-1000.0
2659936655,0,2964.84,2961.73,-1000.0
2659983524,0,2972.9,2967.94,-1000.0
2660043409,0,2976.12,2968.2,-1000.0
2660091518,0,2958.4,2971.94,-1000.0
2660139651,0,2984.18,2973.55,-1000.0
2660199589,0,2969.68,2970.16,-1000.0
2660249366,0,2992.24,2973.69,-1000.0
2660297645,0,2995.46,2981.52,-1000.0
2660357667,0,2998.68,2989.39,-1000.0
2660405055,0,3018.02,2994.82,-1000.0
2660453053,0,3003.52,2996.84,-1000.0
2660513011,0,3016.41,3008.7,-1000.0
2660561503,0,3040.58,3013.22,-1000.0
2660609248,0,3026.07,3015.96,-1000.0
2660669516,0,3021.24,3019.05,-1000.0
2660717969,0,3006.74,3020.41,-1000.0
2660765072,0,3005.13,3020.33,-1000.0
2660825079,0,3003.52,3012.33,-1000.0
2660872973,0,3009.96,3006.14,-1000.0
2660921352,0,2976.12,3004.36,-1000.0
2660981026,0,2993.85,3000.23,-1000.0
2661029175,0,3018.02,3005.29,-1000.0
2661089466,0,3040.58,3008.55,-1000.0
2661138575,0,3000.29,3004.5,-1000.0
2661185048,0,3009.96,3008.5,-1000.0
2661245119,0,2968.07,3002.28,-1000.0
2661293073,0,3013.18,3009.38,-1000.0
2661341131,0,3059.91,3019.05,-1000.0
2661402563,0,3076.03,3030.26,-1000.0
2661450637,0,3038.96,3033.7,-1000.0
2661499321,0,3034.13,3038.38,-1000.0
2661559549,0,3040.58,3039.94,-1000.0
2661606720,0,3063.13,3043.72,-1000.0
2661654763,0,3038.96,3041.97,-1000.0
2661714660,0,3026.07,3034.89,-1000.0
2661762671,0,3045.41,3033.33,-1000.0
2661822745,0,3042.19,3034.67,-1000.0
2661871154,0,3030.91,3035.28,-1000.0
2661920045,0,3035.74,3037.01,-1000.0
2661980259,0,3047.02,3037.11,-1000.0
2662026956,0,3048.63,3038.9,-1000.0
2662074981,0,3032.52,3042.67,-1000.0
2662134655,0,3009.96,3044.59,-1000.0
2662182641,0,3042.19,3048.23,-1000.0
2662242683,0,3035.74,3046.01,-1000.0
2662290727,0,3058.3,3046.2,-1000.0
2662346652,0,3058.3,3047.69,-1000.0
2662394607,0,3050.24,3048.87,-1000.0
2662440888,0,3043.8,3048.01,-1000.0
2662491157,0,3061.52,3045.07,-1000.0
2662552239,0,3053.47,3044.2,-1000.0
2662601149,0,3064.75,3040.49,-1000.0
2662661633,0,3040.58,3039.97,-1000.0
2662708210,0,3042.19,3037.49,-1000.0
2662756188,0,3038.96,3038.1,-1000.0
2662816553,0,3032.52,3039.22,-1000.0
2662864161,0,3080.86,3046.61,-1000.0
2662912391,0,3042.19,3045.06,-1000.0
2662972197,0,3024.46,3043.88,-1000.0
2663021722,0,3042.19,3043.73,-1000.0
2663068722,0,3014.79,3043.17,-1000.0
2663128260,0,3042.19,3041.51,-1000.0
2663176221,0,3042.19,3037.77,-1000.0
2663236404,0,3071.19,3043.46,-1000.0
2663284199,0,3030.91,3038.17,-1000.0
2663332339,0,3034.13,3039.2,-1000.0
2663392668,0,3001.9,3032.99,-1000.0
2663440332,0,3027.69,3033.99,-1000.0
2663488306,0,3048.63,3035.88,-1000.0
2663548290,0,3055.08,3033.81,-1000.0
2663596249,0,3019.63,3026.07,-1000.0
2663644247,0,3019.63,3025.22,-1000.0
2663705825,0,3006.74,3022.38,-1000.0
2663753873,0,3009.96,3022.56,-1000.0
2663803328,0,2984.18,3018.85,-1000.0
2663863438,0,3013.18,3020.04,-1000.0
2663909839,0,2992.24,3015.87,-1000.0
2663957889,0,2987.4,3008.09,-1000.0
2664017813,0,3021.24,3012.52,-1000.0
2664065881,0,3001.9,3011.86,-1000.0
2664113894,0,3018.02,3010.11,-1000.0
2664173989,0,3030.91,3008.11,-1000.0
2664221826,0,3009.96,3003.54,-1000.0
2664269947,0,3008.35,3007.24,-1000.0
2664329786,0,2974.51,3004.46,-1000.0
2664377775,0,2997.07,3002.21,-1000.0
2664437857,0,3016.41,3000.22,-1000.0
2664485831,0,2987.4,2997.96,-1000.0
2664534577,0,2987.4,2996.7,-1000.0
2664595232,0,2979.35,2987.86,-1000.0
2664641935,0,2985.79,2985.87,-1000.0
2664689993,0,2984.18,2984.23,-1000.0
2664749840,0,2979.35,2979.96,-1000.0
2664797831,0,2966.46,2979.06,-1000.0
2664847520,0,2976.12,2979.28,-1000.0
2664907515,0,2935.84,2973.63,-1000.0
2664955522,0,2968.07,2971.56,-1000.0
2665015474,0,2940.67,2965.44,-1000.0
2665063475,0,2921.34,2959.83,-1000.0
2665111598,0,2914.89,2954.3,-1000.0
2665171915,0,2950.34,2953.33,-1000.0
2665219787,0,2935.84,2945.07,-1000.0
2665267602,0,2958.4,2941.1,-1000.0
2665316057,0,2902.0,2932.6,-1000.0
2665376356,0,2918.12,2923.12,-1000.0
2665423454,0,2902.0,2915.6,-1000.0
2665471652,0,2916.5,2915.21,-1000.0
2665531532,0,2919.73,2910.91,-1000.0
2665579568,0,2908.45,2907.39,-1000.0
2665627412,0,2910.06,2906.4,-1000.0
2665687500,0,2908.45,2906.26,-1000.0
2665737074,0,2916.5,2907.3,-1000.0
2665783489,0,2932.62,2909.14,-1000.0
2665843622,0,2884.28,2906.14,-1000.0
2665891596,0,2908.45,2905.09,-1000.0
2665940185,0,2903.61,2900.57,-1000.0
2666001671,0,2892.33,2894.03,-1000.0
2666049157,0,2879.44,2893.14,-1000.0
2666097514,0,2889.11,2888.0,-1000.0
2666157005,0,2876.22,2885.1,-1000.0
2666206793,0,2910.06,2884.88,-1000.0
2666253133,0,2864.94,2883.98,-1000.0
2666313098,0,2913.28,2884.42,-1000.0
2666361127,0,2824.66,2877.49,-1000.0
2666409524,0,2869.78,2879.31,-1000.0
2666469264,0,2898.78,2878.49,-1000.0
2666517650,0,2890.72,2879.41,-1000.0
2666577681,0,2882.67,2879.39,-1000.0
2666624958,0,2873.0,2877.95,-1000.0
2666673152,0,2829.49,2870.05,-1000.0
2666732954,0,2858.5,2865.87,-1000.0
2666781153,0,2868.16,2861.75,-1000.0
2666829252,0,2884.28,2867.44,-1000.0
2666889052,0,2852.05,2861.56,-1000.0
2666938503,0,2839.16,2858.67,-1000.0
2666985041,0,2852.05,2856.95,-1000.0
2667045140,0,2895.56,2861.63,-1000.0
2667094605,0,2868.16,2859.8,-1000.0
2667142667,0,2853.66,2860.56,-1000.0
2667202645,0,2852.05,2858.54,-1000.0
2667250788,0,2847.22,2856.09,-1000.0
2667310655,0,2874.61,2856.87,-1000.0
2667562598,0,2839.16,2849.19,-1000.0
2667622690,0,2839.16,2847.38,-1000.0
2667671079,0,2856.88,2849.01,-1000.0
2667719506,0,2834.33,2849.83,-1000.0
2667779616,0,2873.0,2854.33,-1000.0
2667826673,0,2858.5,2855.02,-1000.0
2667874919,0,2856.88,2858.25,-1000.0
2667934778,0,2864.94,2863.86,-1000.0
2667982634,0,2858.5,2862.42,-1000.0
2668030749,0,2845.61,2864.62,-1000.0
2668090624,0,2852.05,2863.27,-1000.0
2668140211,0,2900.39,2873.19,-1000.0
2668186852,0,2893.95,2875.65,-1000.0
2668248393,0,2861.72,2872.95,-1000.0
2668296356,0,2874.61,2874.09,-1000.0
2668344225,0,2850.44,2866.9,-1000.0
2668404454,0,2868.16,2864.61,-1000.0
2668452259,0,2852.05,2858.69,-1000.0
2668500750,0,2864.94,2860.65,-1000.0
2668561146,0,2860.11,2861.36,-1000.0
2668608273,0,2845.61,2862.63,-1000.0
2668656305,0,2868.16,2862.84,-1000.0
2668716297,0,2868.16,2863.09,-1000.0
2668764265,0,2853.66,2859.68,-1000.0
2668812213,0,2874.61,2863.59,-1000.0
2668872677,0,2889.11,2866.75,-1000.0
2668921488,0,2840.77,2862.82,-1000.0
2668968371,0,2860.11,2868.7,-1000.0
2669028219,0,2852.05,2871.92,-1000.0
2669076311,0,2895.56,2876.05,-1000.0
2669124225,0,2890.72,2878.27,-1000.0
2669184176,0,2881.05,2880.65,-1000.0
2669232300,0,2877.83,2881.2,-1000.0
2669292259,0,2918.12,2888.44,-1000.0
2669341863,0,2884.28,2883.77,-1000.0
2669391750,0,2893.95,2884.45,-1000.0
2669451408,0,2881.05,2889.42,-1000.0
2669497831,0,2919.73,2891.32,-1000.0
2669545828,0,2897.17,2888.37,-1000.0
2669605800,0,2877.83,2886.67,-1000.0
2669653819,0,2879.44,2885.39,-1000.0
2669702723,0,2877.83,2886.76,-1000.0
2669762726,0,2916.5,2890.71,-1000.0
2669809764,0,2892.33,2888.4,-1000.0
2669858005,0,2864.94,2887.97,-1000.0
2669917905,0,2890.72,2892.12,-1000.0
2669966052,0,2885.89,2889.55,-1000.0
2670013877,0,2881.05,2887.89,-1000.0
2670073947,0,2892.33,2892.94,-1000.0
2670123147,0,2890.72,2895.89,-1000.0
2670170037,0,2913.28,2900.93,-1000.0
2670229968,0,2893.95,2900.15,-1000.0
2670277811,0,2921.34,2899.27,-1000.0
2670337903,0,2931.01,2909.19,-1000.0
2670385866,0,2924.56,2909.53,-1000.0
2670434405,0,2892.33,2912.45,-1000.0
2670494351,0,2895.56,2917.61,-1000.0
2670544184,0,2913.28,2919.87,-1000.0
2670591461,0,2942.29,2922.76,-1000.0
2670639548,0,2919.73,2922.89,-1000.0
2670699627,0,2927.78,2923.09,-1000.0
2670747870,0,2916.5,2926.03,-1000.0
2670807593,0,2947.12,2930.27,-1000.0
2670855508,0,2935.84,2932.56,-1000.0
2670904366,0,2932.62,2934.81,-1000.0
2670964682,0,2940.67,2942.14,-1000.0
2671011535,0,2966.46,2944.79,-1000.0
2671059549,0,2958.4,2945.65,-1000.0
2671119477,0,2966.46,2954.01,-1000.0
2671167481,0,2963.23,2957.51,-1000.0
2671227591,0,2961.62,2964.11,-1000.0
2671275377,0,2997.07,2970.53,-1000.0
2671324880,0,2971.29,2971.97,-1000.0
2671383455,0,2945.51,2970.27,-1000.0
2671431476,0,2961.62,2974.91,-1000.0
2671479536,0,3003.52,2980.19,-1000.0
2671527432,0,2992.24,2981.73,-1000.0
2671587561,0,2953.56,2978.72,-1000.0
2671635854,0,2972.9,2981.21,-1000.0
2671685745,0,3000.29,2985.31,-1000.0
2671745962,0,3008.35,2989.33,-1000.0
2671793010,0,2961.62,2986.68,-1000.0
2671841101,0,2985.79,2986.45,-1000.0
2671901084,0,2982.57,2984.7,-1000.0
2671949633,0,2997.07,2982.56,-1000.0
2671996973,0,2985.79,2983.55,-1000.0
2672057127,0,2974.51,2982.09,-1000.0
2672106513,0,2974.51,2983.14,-1000.0
2672153048,0,3001.9,2985.87,-1000.0
2672213124,0,2992.24,2984.08,-1000.0
2672261145,0,2997.07,2985.1,-1000.0
2672309228,0,2948.73,2983.08,-1000.0
2672369365,0,2971.29,2981.94,-1000.0
2672417053,0,2998.68,2984.67,-1000.0
2672466574,0,2985.79,2984.64,-1000.0
2672525008,0,2977.73,2979.74,-1000.0
2672573215,0,2974.51,2980.75,-1000.0
2672621105,0,2976.12,2977.44,-1000.0
2672681098,0,2958.4,2977.76,-1000.0
2672729237,0,2987.4,2978.1,-1000.0
2672788997,0,2985.79,2977.41,-1000.0
2672838833,0,2968.07,2975.28,-1000.0
2672887755,0,2958.4,2974.27,-1000.0
2672947501,0,2943.9,2971.3,-1000.0
2672994682,0,2998.68,2969.55,-1000.0
2673042761,0,2961.62,2966.03,-1000.0
2673102724,0,2966.46,2964.6,-1000.0
2673150816,0,2953.56,2964.89,-1000.0
2673198599,0,2969.68,2962.06,-1000.0
2673258660,0,2961.62,2960.23,-1000.0
2673307995,0,2969.68,2958.59,-1000.0
2673354644,0,2953.56,2956.99,-1000.0
2673415063,0,2943.9,2953.08,-1000.0
2673462649,0,2919.73,2951.56,-1000.0
2673510842,0,2976.12,2951.95,-1000.0
2673570791,0,2955.18,2943.23,-1000.0
2673618822,0,2929.39,2940.66,-1000.0
2673679121,0,2951.95,2945.62,-1000.0
2673726757,0,2953.56,2947.75,-1000.0
2673774688,0,2906.84,2942.22,-1000.0
2673834762,0,2942.29,2938.32,-1000.0
2673882670,0,2929.39,2938.59,-1000.0
2673930771,0,2971.29,2941.24,-1000.0
2673990167,0,2945.51,2942.74,-1000.0
2674036259,0,2927.78,2938.62,-1000.0
2674084288,0,2937.45,2939.4,-1000.0
2674144323,0,2927.78,2938.08,-1000.0
2674192197,0,2971.29,2939.93,-1000.0
2674240688,0,2951.95,2942.83,-1000.0
2674300278,0,2939.06,2946.57,-1000.0
2674348332,0,2926.17,2947.06,-1000.0
2674396229,0,2945.51,2942.77,-1000.0
2674456214,0,2922.95,2939.17,-1000.0
2674504336,0,2958.4,2944.72,-1000.0
2674552370,0,2922.95,2944.59,-1000.0
2674660687,0,2961.62,2949.4,-1000.0
2674708314,0,2956.79,2947.32,-1000.0
2675191477,0,2922.95,2950.12,-1000.0
2675237894,0,2926.17,2950.77,-1000.0
2675286159,0,2955.18,2951.53,-1000.0
2675345841,0,2929.39,2943.15,-1000.0
2675393768,0,2900.39,2933.39,-1000.0
2675442632,0,2897.17,2926.47,-1000.0
2675502413,0,2919.73,2919.63,-1000.0
2675549964,0,2905.22,2917.31,-1000.0
2675597837,0,2922.95,2917.36,-1000.0
2675657964,0,2892.33,2915.11,-1000.0
2675706005,0,2926.17,2917.77,-1000.0
2675753810,0,2948.73,2924.47,-1000.0
2675813804,0,2942.29,2929.32,-1000.0
2675862719,0,2939.06,2929.88,-1000.0
2675922638,0,2913.28,2924.85,-1000.0
2675970157,0,2939.06,2928.84,-1000.0
2676017893,0,2903.61,2930.47,-1000.0
2676077924,0,2937.45,2939.27,-1000.0
2676125973,0,2971.29,2945.75,-1000.0
2676173805,0,2951.95,2946.35,-1000.0
2676233876,0,2943.9,2944.62,-1000.0
2676283469,0,2934.23,2942.99,-1000.0
2676331506,0,2934.23,2942.46,-1000.0
2676391476,0,2911.67,2939.46,-1000.0
2676439940,0,2964.84,2942.1,-1000.0
2676487404,0,2953.56,2941.95,-1000.0
2676547520,0,2947.12,2944.63,-1000.0
2676595484,0,2935.84,2942.08,-1000.0
2676644165,0,2935.84,2943.89,-1000.0
2676703965,0,2940.67,2945.22,-1000.0
2676751510,0,2935.84,2942.9,-1000.0
2676799511,0,2942.29,2943.54,-1000.0
2676859866,0,2910.06,2940.38,-1000.0
2676907551,0,2937.45,2939.1,-1000.0
2676955460,0,2937.45,2937.86,-1000.0
2677015508,0,2921.34,2934.84,-1000.0
2677064511,0,2919.73,2938.18,-1000.0
2677111471,0,2903.61,2937.49,-1000.0
2677171533,0,2913.28,2930.69,-1000.0
2677219449,0,2939.06,2929.73,-1000.0
2677267615,0,2924.56,2927.08,-1000.0
2677327601,0,2902.0,2925.33,-1000.0
2677375474,0,2926.17,2927.36,-1000.0
2677425084,0,2924.56,2931.44,-1000.0
2677485852,0,2942.29,2939.65,-1000.0
2677533078,0,2951.95,2944.3,-1000.0
2677581208,0,2956.79,2946.81,-1000.0
2677641151,0,2958.4,2944.84,-1000.0
2677689381,0,2960.01,2952.07,-1000.0
2677737175,0,2963.23,2954.88,-1000.0
2677797075,0,2985.79,2954.59,-1000.0
2677845581,0,2961.62,2949.73,-1000.0
2677893059,0,2945.51,2947.0,-1000.0
2677953083,0,2958.4,2952.15,-1000.0
2678001128,0,2942.29,2953.65,-1000.0
2678049179,0,2980.96,2954.93,-1000.0
2678109451,0,2987.4,2961.38,-1000.0
2678157020,0,2958.4,2956.13,-1000.0
2678206418,0,2956.79,2958.62,-1000.0
2678266724,0,2953.56,2957.68,-1000.0
2678313123,0,2932.62,2955.61,-1000.0
2678361037,0,2958.4,2953.86,-1000.0
2678421441,0,2980.96,2955.37,-1000.0
2678469225,0,2956.79,2954.44,-1000.0
2678529480,0,2914.89,2950.07,-1000.0
2678578674,0,2947.12,2951.15,-1000.0
2678627258,0,2939.06,2949.42,-1000.0
2678686842,0,2919.73,2944.92,-1000.0
2678734705,0,2951.95,2944.84,-1000.0
2678782676,0,2939.06,2941.05,-1000.0
2678842688,0,2942.29,2937.13,-1000.0
2678890799,0,2929.39,2933.87,-1000.0
2678938858,0,2919.73,2932.25,-1000.0
2678998659,0,2903.61,2930.23,-1000.0
2679047792,0,2922.95,2928.98,-1000.0
2679107444,0,2931.01,2925.8,-1000.0
2679154637,0,2921.34,2925.77,-1000.0
2679202602,0,2877.83,2917.17,-1000.0
2679262664,0,2905.22,2916.4,-1000.0
2679310665,0,2926.17,2915.95,-1000.0
2679358720,0,2921.34,2913.3,-1000.0
2679418666,0,2913.28,2911.72,-1000.0
2679468175,0,2898.78,2912.51,-1000.0
2679514719,0,2893.95,2910.35,-1000.0
2679574558,0,2877.83,2903.03,-1000.0
2679622802,0,2897.17,2895.34,-1000.0
2679682702,0,2895.56,2892.87,-1000.0
2679732210,0,2863.33,2893.24,-1000.0
2679780251,0,2906.84,2893.16,-1000.0
2679840230,0,2877.83,2888.73,-1000.0
2679888909,0,2890.72,2886.2,-1000.0
2679936416,0,2884.28,2882.76,-1000.0
2679996292,0,2863.33,2878.52,-1000.0
2680044275,0,2869.78,2877.99,-1000.0
2680092172,0,2882.67,2878.27,-1000.0
2680152200,0,2876.22,2876.65,-1000.0
2680200244,0,2861.72,2877.82,-1000.0
2680249170,0,2861.72,2880.1,-1000.0
2680309516,0,2837.55,2876.56,-1000.0
2680356267,0,2864.94,2872.28,-1000.0
2680404264,0,2861.72,2866.04,-1000.0
2680464186,0,2861.72,2863.47,-1000.0
2680516186,0,2861.72,2860.31,-1000.0
2680564331,0,2860.11,2856.47,-1000.0
2680616177,0,2869.78,2859.27,-1000.0
2680676239,0,2873.0,2861.34,-1000.0
2680720643,0,2864.94,2858.75,-1000.0
2680780356,0,2842.38,2854.06,-1000.0
2680828335,0,2856.88,2858.57,-1000.0
2680877783,0,2826.27,2853.98,-1000.0
2680938031,0,2845.61,2849.56,-1000.0
2680985805,0,2837.55,2843.7,-1000.0
2681034072,0,2834.33,2843.1,-1000.0
2681093786,0,2831.1,2843.89,-1000.0
2681141938,0,2839.16,2842.37,-1000.0
2681190760,0,2848.83,2842.29,-1000.0
2681251138,0,2855.27,2841.53,-1000.0
2681297803,0,2847.22,2840.69,-1000.0
2681345934,0,2834.33,2835.78,-1000.0
2681405848,0,2843.99,2835.63,-1000.0
2681453862,0,2806.93,2835.9,-1000.0
2681513808,0,2842.38,2841.39,-1000.0
2681561861,0,2837.55,2841.46,-1000.0
2681611414,0,2811.77,2838.12,-1000.0
2681669932,0,2823.05,2835.4,-1000.0
2681717857,0,2818.21,2832.26,-1000.0
2681765822,0,2803.71,2825.82,-1000.0
2681825792,0,2824.66,2825.53,-1000.0
2681873860,0,2821.44,2821.59,-1000.0
2681922762,0,2818.21,2821.11,-1000.0
2681982513,0,2810.16,2820.73,-1000.0
2682032320,0,2821.44,2821.06,-1000.0
2682079535,0,2810.16,2819.59,-1000.0
2682139467,0,2797.27,2816.69,-1000.0
2682187661,0,2790.82,2813.17,-1000.0
2682235562,0,2818.21,2813.71,-1000.0
2682295471,0,2806.93,2815.01,-1000.0
2682343439,0,2802.1,2818.71,-1000.0
2682403547,0,2826.27,2820.57,-1000.0
2682452695,0,2818.21,2817.62,-1000.0
2682499464,0,2798.88,2815.4,-1000.0
2682559891,0,2821.44,2815.08,-1000.0
2682607445,0,2779.54,2812.28,-1000.0
2682655491,0,2843.99,2815.98,-1000.0
2682715458,0,2840.77,2821.03,-1000.0
2682763391,0,2832.71,2822.26,-1000.0
2682823906,0,2839.16,2825.45,-1000.0
2682873728,0,2821.44,2826.7,-1000.0
2682923515,0,2823.05,2828.76,-1000.0
2682971515,0,2816.6,2827.13,-1000.0
2683031521,0,2850.44,2829.06,-1000.0
2683079559,0,2823.05,2825.98,-1000.0
2683127524,0,2839.16,2830.44,-1000.0
2683189177,0,2827.88,2832.56,-1000.0
2683237156,0,2814.99,2837.95,-1000.0
2683285232,0,2869.78,2842.69,-1000.0
2683345068,0,2874.61,2847.87,-1000.0
2683394492,0,2839.16,2848.76,-1000.0
2683454558,0,2855.27,2853.96,-1000.0
2683501143,0,2835.94,2857.39,-1000.0
2683549093,0,2893.95,2860.73,-1000.0
2683609131,0,2879.44,2862.37,-1000.0
2683656963,0,2853.66,2862.08,-1000.0
2683705079,0,2873.0,2864.76,-1000.0
2683765261,0,2868.16,2866.63,-1000.0
2683813012,0,2874.61,2869.12,-1000.0
2683861377,0,2895.56,2870.01,-1000.0
2683921117,0,2895.56,2877.54,-1000.0
2683969133,0,2871.39,2880.08,-1000.0
2684017121,0,2881.05,2878.09,-1000.0
2684076978,0,2877.83,2880.93,-1000.0
2684125668,0,2916.5,2886.7,-1000.0
2684186203,0,2893.95,2887.74,-1000.0
2684233254,0,2885.89,2888.41,-1000.0
2684281136,0,2877.83,2890.43,-1000.0
2684329169,0,2934.23,2899.74,-1000.0
2684390746,0,2939.06,2907.96,-1000.0
2684438832,0,2932.62,2913.54,-1000.0
2684498630,0,2931.01,2917.18,-1000.0
2684546556,0,2931.01,2918.64,-1000.0
2684596061,0,2916.5,2917.55,-1000.0
2684656210,0,2927.78,2920.1,-1000.0
2684702652,0,2950.34,2926.29,-1000.0
2684750762,0,2961.62,2932.4,-1000.0
2684810704,0,2960.01,2940.69,-1000.0
2684859168,0,2945.51,2945.41,-1000.0
2684918655,0,2951.95,2946.71,-1000.0
2684966831,0,2945.51,2949.59,-1000.0
2685014621,0,2968.07,2950.88,-1000.0
2685074693,0,2969.68,2955.52,-1000.0
2685122666,0,2948.73,2955.84,-1000.0
2685171372,0,2947.12,2957.91,-1000.0
2685230632,0,2977.73,2960.85,-1000.0
2685278660,0,2960.01,2959.34,-1000.0
2685327192,0,2963.23,2958.8,-1000.0
2685387322,0,2934.23,2958.46,-1000.0
2685434791,0,2948.73,2955.12,-1000.0
2685484282,0,2963.23,2952.74,-1000.0
2685544349,0,2984.18,2948.4,-1000.0
2685592242,0,2972.9,2955.03,-1000.0
2685640321,0,2976.12,2965.67,-1000.0
2685700325,0,2977.73,2967.56,-1000.0
2685748703,0,2974.51,2970.87,-1000.0
2685808228,0,2976.12,2974.08,-1000.0
2685858182,0,2961.62,2972.6,-1000.0
2685904198,0,2987.4,2971.16,-1000.0
2685964360,0,2971.29,2972.55,-1000.0
2686012208,0,2974.51,2976.05,-1000.0
2686060732,0,2977.73,2976.72,-1000.0
2686120576,0,2992.24,2978.09,-1000.0
2686168952,0,2960.01,2973.29,-1000.0
2686216302,0,2976.12,2972.4,-1000.0
2686276193,0,2977.73,2976.55,-1000.0
2686324686,0,2971.29,2979.74,-1000.0
2686372374,0,2990.62,2975.8,-1000.0
2686432241,0,2961.62,2971.04,-1000.0
2686480249,0,2974.51,2968.2,-1000.0
2686540329,0,2968.07,2966.55,-1000.0
2686589247,0,2958.4,2969.57,-1000.0
2686636462,0,2982.57,2968.07,-1000.0
2686697018,0,2995.46,2971.63,-1000.0
2686745120,0,2945.51,2965.61,-1000.0
2686793099,0,2927.78,2959.37,-1000.0
2686853002,0,2947.12,2955.64,-1000.0
2686901159,0,2939.06,2955.53,-1000.0
2686949738,0,2984.18,2957.53,-1000.0
2687010200,0,2977.73,2958.22,-1000.0
2687057037,0,2948.73,2954.16,-1000.0
2687105076,0,2947.12,2954.47,-1000.0
2687165137,0,2958.4,2951.33,-1000.0
2687213040,0,2931.01,2946.73,-1000.0
2687261156,0,2940.67,2946.19,-1000.0
2687321441,0,2960.01,2949.94,-1000.0
2687370426,0,2955.18,2951.43,-1000.0
2687417052,0,2968.07,2953.29,-1000.0
2687477081,0,2951.95,2951.77,-1000.0
2687525111,0,2937.45,2950.03,-1000.0
2687571163,0,2950.34,2946.56,-1000.0
2687633148,0,2958.4,2949.72,-1000.0
2687681176,0,2961.62,2952.83,-1000.0
2687741110,0,2961.62,2959.2,-1000.0
2687790696,0,2951.95,2963.81,-1000.0
2687836961,0,2979.35,2965.97,-1000.0
2687897076,0,2979.35,2969.85,-1000.0
2687945035,0,2956.79,2968.12,-1000.0
2687993113,0,2979.35,2967.63,-1000.0
2688041545,0,2980.96,2973.57,-1000.0
2688101815,0,2977.73,2970.87,-1000.0
2688149227,0,2972.9,2972.72,-1000.0
2688198626,0,2977.73,2973.23,-1000.0
2688258789,0,3000.29,2979.61,-1000.0
2688306591,0,2950.34,2981.22,-1000.0
2688354593,0,3011.57,2986.38,-1000.0
2688414619,0,2980.96,2986.89,-1000.0
2688462587,0,2993.85,2987.71,-1000.0
2688512287,0,3008.35,2992.37,-1000.0
2688572759,0,2984.18,2990.17,-1000.0
2688622671,0,2982.57,2993.22,-1000.0
2688670584,0,3005.13,2995.88,-1000.0
2688730683,0,2990.62,2994.08,-1000.0
2688778615,0,2977.73,2988.34,-1000.0
2688826830,0,2972.9,2988.21,-1000.0
2688886635,0,2985.79,2989.56,-1000.0
