timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
2655706636,70.36,74.3863,74.311,48.16,1.0
2655718723,70.3324,74.3611,74.0972,48.16,1.0
2655730708,70.3617,74.3921,74.6704,48.16,1.0
2655742663,70.3525,74.3794,74.2923,48.15,1.0
2655754654,70.3181,74.3442,74.0159,48.15,1.0
2655766842,70.3283,74.3549,74.4516,48.15,1.0
2655778681,70.3131,74.3375,74.193,48.16,1.0
2655790733,70.3126,74.3331,74.328,48.16,1.0
2655802652,70.2952,74.3192,74.1542,48.16,1.0
2655814662,70.2796,74.3027,74.1542,48.16,1.0
2655826674,70.2843,74.311,74.3554,48.16,1.0
2655838863,70.2885,74.3121,74.3521,48.16,1.0
2655851161,70.2661,74.2866,74.0729,48.16,1.0
2655862743,70.2983,74.3206,74.6266,48.16,1.0
2655874703,70.2487,74.2808,73.8069,48.16,1.0
2655886974,70.2228,74.2482,74.0008,48.16,1.0
2655898605,70.1919,74.2155,73.9213,48.16,1.0
2655910731,70.211,74.2327,74.414,48.16,1.0
2655922683,70.2132,74.2303,74.251,48.16,1.0
2655934663,70.2263,74.2501,74.3755,48.16,1.0
2655946907,70.1895,74.2112,73.8598,48.16,1.0
2655958677,70.1488,74.1799,73.7918,48.16,1.0
2655971655,70.1779,74.1959,74.4715,48.16,1.0
2655982658,70.189,74.2076,74.3133,48.16,1.0
2655994790,70.1896,74.2069,74.2128,48.16,1.0
2656006730,70.2033,74.2213,74.3514,48.16,1.0
2656018788,70.2044,74.2283,74.2385,48.16,1.0
2656031457,70.2016,74.2254,74.1989,48.16,1.0
2656042648,70.2365,74.2554,74.5872,48.16,1.0
2656054576,70.2118,74.2351,73.9994,48.16,1.0
2656066865,70.2008,74.2209,74.1159,48.16,1.0
2656078700,70.2021,74.2211,74.2337,48.16,1.0
2656091545,70.2033,74.2291,74.2403,48.16,1.0
2656102669,70.2137,74.2422,74.3416,48.16,1.0
2656114609,70.2362,74.266,74.4799,48.16,1.0
2656126601,70.1872,74.2171,73.7486,48.16,1.0
2656138663,70.1861,74.2035,74.1934,48.16,1.0
2656151433,70.1589,74.1736,73.9144,48.16,1.0
2656162574,70.1532,74.1676,74.113,48.16,1.0
2656174587,70.1555,74.1719,74.1941,48.16,1.0
2656186721,70.1745,74.1908,74.3711,48.16,1.0
2656198704,70.2009,74.2188,74.47,48.16,1.0
2656211383,70.1835,74.1986,74.0325,48.16,1.0
2656222565,70.2128,74.2321,74.5101,48.16,1.0
2656234747,70.2204,74.2394,74.3119,48.16,1.0
2656246732,70.2216,74.2407,74.2525,48.16,1.0
2656258616,70.2283,74.2467,74.3108,48.16,1.0
2656271763,70.2475,74.2645,74.4465,48.16,1.0
2656282699,70.2573,74.2769,74.3697,48.16,1.0
2656294730,70.2698,74.2902,74.4092,48.16,1.0
2656306664,70.2998,74.324,74.6087,48.16,1.0
2656318733,70.3062,74.3286,74.3894,48.16,1.0
2656331664,70.3082,74.3307,74.3499,48.16,1.0
2656342682,70.3156,74.343,74.4137,48.16,1.0
2656354697,70.3354,74.3599,74.5477,48.16,1.0
2656366907,70.3532,74.382,74.551,48.16,1.0
2656378703,70.3542,74.3831,74.3931,48.16,1.0
2656391792,70.3458,74.376,74.296,48.15,1.0
2656402612,70.3682,74.3941,74.6065,48.15,1.0
2656414644,70.3565,74.3829,74.2718,48.15,1.0
2656426795,70.389,74.4173,74.7257,48.15,1.0
2656439131,70.4182,74.4467,74.7243,48.16,1.0
2656451941,70.4352,74.4658,74.6269,48.16,1.0
2656462658,70.443,74.4781,74.5521,48.16,1.0
2656474722,70.4649,74.4972,74.7058,48.16,1.0
2656486755,70.4698,74.4993,74.5451,48.16,1.0
2656498652,70.4685,74.5024,74.4904,48.16,1.0
2656512041,70.4916,74.5269,74.7466,48.16,1.0
2656522678,70.477,74.5103,74.3708,48.16,1.0
2656534788,70.4433,74.4765,74.1549,48.16,1.0
2656546673,70.4614,74.4947,74.6675,48.16,1.0
2656558843,70.4629,74.4961,74.5098,48.16,1.0
2656571891,70.4455,74.4785,74.313,48.16,1.0
2656582617,70.4709,74.5057,74.7473,48.16,1.0
2656594575,70.4527,74.4972,74.324,48.16,1.0
2656606737,70.4438,74.4764,74.3916,48.16,1.0
2656618668,70.4414,74.4731,74.4502,48.16,1.0
2656632117,70.4542,74.5047,74.6261,48.16,1.0
2656642640,70.4452,74.4951,74.409,48.16,1.0
2656654649,70.4352,74.4668,74.3715,48.16,1.0
2656666585,70.4299,74.469,74.4188,48.16,1.0
2656678621,70.4214,74.4508,74.37,48.16,1.0
2656692229,70.3913,74.419,74.1324,48.16,1.0
2656702631,70.4073,74.4391,74.5905,48.15,1.0
2656714643,70.4403,74.4722,74.7855,48.15,1.0
2656726828,70.4121,74.4545,74.1856,48.15,1.0
2656739107,70.3998,74.4308,74.3136,48.16,1.0
2656752174,70.4223,74.4687,74.683,48.16,1.0
2656762736,70.4221,74.4559,74.4535,48.16,1.0
2656774695,70.42,74.4537,74.4338,48.16,1.0
2656786593,70.4293,74.4735,74.5622,48.16,1.0
2656798697,70.4003,74.4288,74.1526,48.16,1.0
2656812263,70.3929,74.4237,74.3532,48.16,1.0
2656824313,70.4087,74.4378,74.5876,48.16,1.0
2656836310,70.421,74.4504,74.5675,48.16,1.0
2656848334,70.4227,74.471,74.4876,48.16,1.0
2656860214,70.4112,74.4588,74.3493,48.16,1.0
2656872793,70.4214,74.4542,74.551,48.16,1.0
2656884213,70.4642,74.5045,74.9104,48.16,1.0
2656896394,70.4523,74.4831,74.3697,48.16,1.0
2656908313,70.4584,74.4896,74.5473,48.16,1.0
2656920384,70.4564,74.4867,74.4677,48.15,1.0
2656932837,70.4359,74.465,74.27,48.15,1.0
2656944294,70.4492,74.4975,74.6242,48.15,1.0
2656956312,70.4482,74.4905,74.4803,48.16,1.0
2656968482,70.4659,74.5033,74.6715,48.16,1.0
2656980388,70.4146,74.4473,73.9574,48.16,1.0
2656993213,70.4039,74.436,74.3342,48.16,1.0
2657004259,70.4353,74.4669,74.7658,48.15,1.0
2657016162,70.3983,74.4282,74.0748,48.15,1.0
2657028230,70.3986,74.4292,74.4319,48.15,1.0
2657040393,70.4026,74.4334,74.4714,48.15,1.0
2657052811,70.3351,74.3625,73.7177,48.16,1.0
2657064201,70.3324,74.3619,74.3357,48.16,1.0
2657076258,70.3205,74.3475,74.2348,48.16,1.0
2657088250,70.338,74.3659,74.5313,48.16,1.0
2657100326,70.3106,74.3377,74.077,48.15,1.0
2657112982,70.2972,74.3213,74.1937,48.15,1.0
2657124230,70.2683,74.2908,74.0152,48.15,1.0
2657136469,70.2835,74.3064,74.4505,48.15,1.0
2657148314,70.2615,74.2861,74.0772,48.15,1.0
2657160380,70.2605,74.2833,74.2737,48.15,1.0
2657173220,70.2446,74.2665,74.1151,48.15,1.0
2657184245,70.2378,74.2578,74.193,48.15,1.0
2657196237,70.2242,74.254,74.1243,48.15,1.0
2657208254,70.2045,74.2243,74.0361,48.15,1.0
2657220308,70.2129,74.2343,74.3147,48.15,1.0
2657233177,70.2336,74.2547,74.4516,48.15,1.0
2657244256,70.2429,74.2724,74.3605,48.15,1.0
2657256334,70.225,74.2534,74.0831,48.15,1.0
2657268585,70.2352,74.2586,74.355,48.15,1.0
2657280247,70.2143,74.2344,74.0357,48.15,1.0
2657293634,70.2162,74.2418,74.2594,48.15,1.0
2657304211,70.2534,74.2812,74.6346,48.15,1.0
2657316253,70.2682,74.3075,74.4481,48.15,1.0
2657328393,70.2852,74.3093,74.4714,48.15,1.0
2657340345,70.2856,74.3138,74.3173,48.15,1.0
2657353521,70.2897,74.3141,74.3529,48.16,1.0
2657364325,70.3233,74.35,74.669,48.16,1.0
2657376314,70.3367,74.38,74.5074,48.16,1.0
2657388403,70.3263,74.369,74.2701,48.16,1.0
2657400237,70.3169,74.344,74.255,48.16,1.0
2657413586,70.3048,74.3326,74.2169,48.16,1.0
2657424369,70.3443,74.3734,74.7488,48.16,1.0
2657436333,70.3388,74.3676,74.3148,48.16,1.0
2657448221,70.3488,74.3758,74.4706,48.15,1.0
2657460226,70.3222,74.3503,74.0971,48.15,1.0
2657473805,70.3413,74.3686,74.5502,48.15,1.0
2657484352,70.3753,74.408,74.7309,48.15,1.0
2657496300,70.4097,74.4457,74.7717,48.15,1.0
2657508309,70.4107,74.4446,74.4542,48.15,1.0
2657520240,70.4004,74.4337,74.3356,48.15,1.0
2657533480,70.4042,74.4395,74.4758,48.15,1.0
2657544251,70.4207,74.471,74.6279,48.15,1.0
2657556130,70.4281,74.4626,74.5327,48.15,1.0
2657568390,70.4646,74.5012,74.8477,48.15,1.0
2657580188,70.4508,74.4918,74.3602,48.16,1.0
2657593684,70.4178,74.4514,74.1368,48.16,1.0
2657604305,70.4199,74.4536,74.4733,48.16,1.0
2657616262,70.3937,74.4358,74.1864,48.16,1.0
2657628876,70.4019,74.4398,74.5179,48.16,1.0
2657640310,70.4018,74.436,74.4352,48.16,1.0
2657653935,70.398,74.432,74.3957,48.16,1.0
2657664324,70.3759,74.4115,74.2007,48.15,1.0
2657676175,70.3728,74.4031,74.3736,48.15,1.0
2657688344,70.3831,74.414,74.5119,48.15,1.0
2657700675,70.3662,74.4115,74.2505,48.15,1.0
2657713867,70.3622,74.3937,74.3557,48.15,1.0
2657724700,70.3642,74.4116,74.4309,48.15,1.0
2657736410,70.3605,74.4077,74.3716,48.15,1.0
2657748288,70.3701,74.4069,74.4989,48.16,1.0
2657760265,70.3452,74.3776,74.1398,48.16,1.0
2657773742,70.3452,74.3864,74.3862,48.16,1.0
2657784304,70.3433,74.3844,74.3665,48.16,1.0
2657796314,70.3173,74.3605,74.1125,48.15,1.0
2657808300,70.3313,74.3618,74.4948,48.15,1.0
2657820260,70.3513,74.3829,74.5737,48.15,1.0
2657833452,70.3339,74.3689,74.2025,48.15,1.0
2657844229,70.3462,74.3896,74.507,48.15,1.0
2657856207,70.3517,74.3859,74.4381,48.15,1.0
2657868719,70.3267,74.3594,74.1214,48.15,1.0
2657880354,70.3042,74.3493,74.135,48.16,1.0
2657892271,70.2859,74.3259,74.1508,48.16,1.0
2657904309,70.2862,74.3262,74.3292,48.16,1.0
2657916280,70.2883,74.3182,74.3386,48.16,1.0
2657928646,70.2958,74.3236,74.3953,48.16,1.0
2657940294,70.3026,74.3341,74.3986,48.16,1.0
2657954185,70.2882,74.3187,74.1809,48.16,1.0
2657966074,70.2807,74.308,74.2374,48.16,1.0
2657977819,70.2404,74.2627,73.8775,48.16,1.0
2657990053,70.2508,74.2771,74.3766,48.16,1.0
2658001964,70.2415,74.2639,74.1754,48.15,1.0
2658014453,70.235,74.2636,74.2018,48.15,1.0
2658026310,70.2161,74.2373,74.0567,48.15,1.0
2658037960,70.2177,74.2391,74.255,48.15,1.0
2658050159,70.2455,74.2765,74.5398,48.15,1.0
2658061936,70.2498,74.273,74.3144,48.15,1.0
2658074523,70.1938,74.2307,73.6953,48.15,1.0
2658085906,70.2033,74.2408,74.3313,48.15,1.0
2658097875,70.2137,74.2511,74.3503,48.15,1.0
2658109998,70.2306,74.2549,74.4154,48.15,1.0
2658121960,70.2552,74.2809,74.5142,48.15,1.0
2658134697,70.2492,74.2746,74.2175,48.15,1.0
2658145820,70.2363,74.2734,74.1507,48.15,1.0
2658157947,70.2135,74.249,74.0313,48.15,1.0
2658170284,70.2154,74.251,74.2693,48.15,1.0
2658181932,70.1909,74.2074,73.9739,48.15,1.0
2658195093,70.1763,74.195,74.0563,48.15,1.0
2658205940,70.1407,74.1562,73.8166,48.15,1.0
2658217769,70.1274,74.1422,74.0155,48.15,1.0
2658229860,70.168,74.1854,74.57,48.15,1.0
2658241881,70.1369,74.1526,73.8568,48.15,1.0
2658254605,70.1278,74.1429,74.0556,48.15,1.0
2658265829,70.1139,74.1289,73.9968,48.15,1.0
2658277932,70.077,74.0867,73.7347,48.15,1.0
2658289856,70.102,74.1314,74.3686,48.15,1.0
2658301799,70.1076,74.1372,74.1904,48.15,1.0
2658314437,70.0957,74.1156,74.0026,48.15,1.0
2658325992,70.0831,74.0913,73.9717,48.15,1.0
2658338013,70.0718,74.1003,73.9926,48.15,1.0
2658349762,70.0842,74.1133,74.2307,48.15,1.0
2658361907,70.1047,74.1288,74.3236,48.15,1.0
2658375216,70.1081,74.1207,74.1534,48.15,1.0
2658385908,70.0831,74.0941,73.8553,48.15,1.0
2658397836,70.068,74.0757,73.9324,48.15,1.0
2658409789,70.077,74.0834,74.1688,48.15,1.0
2658421811,70.0982,74.1095,74.3111,48.15,1.0
2658434837,70.0892,74.0998,74.0137,48.15,1.0
2658445965,70.0716,74.0843,73.9172,48.15,1.0
2658458033,70.0577,74.0743,73.9419,48.15,1.0
2658469809,70.0133,74.0204,73.596,48.15,1.0
2658481951,70.0315,74.0397,74.2128,48.15,1.0
2658494821,70.0366,74.0641,74.1129,48.15,1.0
2658505921,70.0619,74.0747,74.3147,48.15,1.0
2658517902,70.0377,74.0491,73.8184,48.15,1.0
2658529915,70.0272,74.0372,73.9371,48.15,1.0
2658541832,70.0252,74.0473,74.0287,48.15,1.0
2658555135,69.9727,73.9819,73.4805,48.15,1.0
2658565853,69.9612,73.9697,73.8597,48.15,1.0
2658577754,69.9376,73.9429,73.7184,48.15,1.0
2658589815,69.9258,73.9367,73.8242,48.15,1.0
2658602000,69.9472,73.9534,74.1562,48.15,1.0
2658615298,69.9664,73.9755,74.1581,48.15,1.0
2658625955,69.9254,73.9289,73.5376,48.15,1.0
2658637915,69.9129,73.9231,73.8043,48.15,1.0
2658649960,69.8923,73.9012,73.7047,48.15,1.0
2658661918,69.9132,73.9226,74.1217,48.15,1.0
2658675231,69.9245,73.9448,74.0526,48.15,1.0
2658685793,69.8915,73.8971,73.5815,48.15,1.0
2658697785,69.8843,73.8895,73.8209,48.15,1.0
2658709854,69.8872,73.8948,73.9227,48.15,1.0
2658721862,69.8804,73.892,73.8275,48.15,1.0
2658735365,69.8781,73.8829,73.8608,48.15,1.0
2658745850,69.8892,73.8947,74.0001,48.15,1.0
2658757952,69.8916,73.8982,73.9216,48.14,1.0
2658769885,69.8656,73.8675,73.6193,48.14,1.0
2658781822,69.8704,73.8693,73.9149,48.14,1.0
2658795338,69.8258,73.8232,73.3971,48.14,1.0
2658805895,69.8477,73.8636,74.0724,48.14,1.0
2658817905,69.8844,73.8885,74.2369,48.14,1.0
2658829899,69.8572,73.8598,73.6003,48.14,1.0
2658841929,69.8572,73.8579,73.8578,48.14,1.0
2658855293,69.8591,73.8657,73.8836,48.14,1.0
2658865801,69.9003,73.9042,74.2952,48.14,1.0
2658877846,69.9092,73.9136,73.9978,48.14,1.0
2658889811,69.9096,73.9144,73.9186,48.14,1.0
2658901839,69.91,73.9364,73.9402,48.14,1.0
2658915251,69.8972,73.9013,73.7793,48.14,1.0
2658925873,69.9158,73.9209,74.0975,48.14,1.0
2658937949,69.9419,73.9534,74.2014,48.15,1.0
2658949820,69.9165,73.9316,73.6895,48.15,1.0
2658961928,69.9181,73.9242,73.9393,48.15,1.0
2658975379,69.8857,73.8861,73.5767,48.14,1.0
2658985929,69.8734,73.8937,73.7768,48.14,1.0
2658997912,69.8962,73.8991,74.1162,48.14,1.0
2659009928,69.8603,73.8611,73.5187,48.14,1.0
2659021800,69.8581,73.8592,73.8382,48.14,1.0
2659033738,69.8128,73.827,73.3945,48.14,1.0
2659045833,69.8041,73.8009,73.7176,48.14,1.0
2659057812,69.7943,73.7907,73.6977,48.14,1.0
2659069962,69.8157,73.8136,74.0166,48.15,1.0
2659081774,69.7746,73.7826,73.3905,48.15,1.0
2659095641,69.7395,73.7302,73.3953,48.15,1.0
2659107952,69.7211,73.7224,73.547,48.14,1.0
2659119517,69.7026,73.6977,73.5219,48.14,1.0
2659131465,69.669,73.6604,73.3398,48.14,1.0
2659143390,69.6444,73.6344,73.4,48.14,1.0
2659155505,69.6223,73.6222,73.4112,48.14,1.0
2659167610,69.6175,73.6037,73.5579,48.14,1.0
2659179480,69.6075,73.6092,73.5139,48.14,1.0
2659191469,69.5682,73.5676,73.193,48.14,1.0
2659203455,69.5461,73.5293,73.3187,48.14,1.0
2659216088,69.5205,73.5009,73.257,48.14,1.0
2659227538,69.4918,73.4705,73.1969,48.14,1.0
2659239695,69.4736,73.4501,73.276,48.14,1.0
2659251567,69.4609,73.4436,73.3231,48.14,1.0
2659263371,69.4495,73.4258,73.3172,48.14,1.0
2659276065,69.4374,73.4129,73.2972,48.14,1.0
2659287560,69.4416,73.4195,73.4597,48.14,1.0
2659299452,69.4094,73.3859,73.0787,48.14,1.0
2659311911,69.4221,73.4047,73.5256,48.14,1.0
2659323446,69.4146,73.3892,73.3177,48.15,1.0
2659336673,69.3585,73.3484,72.8127,48.15,1.0
2659347589,69.3744,73.3485,73.4997,48.15,1.0
2659359559,69.3698,73.3437,73.2994,48.15,1.0
2659371505,69.3694,73.3516,73.3478,48.14,1.0
2659383435,69.3595,73.3318,73.2381,48.14,1.0
2659396152,69.3412,73.313,73.1384,48.14,1.0
2659407455,69.3551,73.3277,73.4593,48.14,1.0
2659419484,69.3485,73.3335,73.2715,48.14,1.0
2659431516,69.3218,73.2896,73.0348,48.14,1.0
2659443474,69.3661,73.352,73.7717,48.14,1.0
2659456203,69.3755,73.362,73.452,48.14,1.0
2659467613,69.384,73.3634,73.4443,48.14,1.0
2659479458,69.3841,73.3592,73.3598,48.14,1.0
2659491506,69.3899,73.3634,73.4182,48.14,1.0
2659503551,69.4254,73.3984,73.7353,48.14,1.0
2659516377,69.4043,73.375,73.1738,48.14,1.0
2659527570,69.3606,73.3357,72.919,48.14,1.0
2659539466,69.3498,73.3243,73.2209,48.14,1.0
2659551445,69.3495,73.3167,73.314,48.14,1.0
2659563459,69.3663,73.3389,73.4986,48.14,1.0
2659576658,69.353,73.3248,73.198,48.14,1.0
2659587545,69.358,73.3301,73.3785,48.14,1.0
2659599397,69.338,73.3067,73.1153,48.14,1.0
2659611544,69.3464,73.3178,73.3985,48.14,1.0
2659623446,69.3787,73.352,73.6584,48.14,1.0
2659637213,69.3623,73.3469,73.1901,48.14,1.0
2659647456,69.3494,73.3213,73.1983,48.14,1.0
2659659604,69.3377,73.3079,73.1971,48.14,1.0
2659671625,69.3348,73.3049,73.2775,48.14,1.0
2659683662,69.3607,73.3329,73.5786,48.14,1.0
2659696718,69.3935,73.3686,73.6796,48.14,1.0
2659707626,69.3945,73.3683,73.3781,48.14,1.0
2659719429,69.3859,73.3593,73.2778,48.14,1.0
2659731977,69.3782,73.3624,73.289,48.14,1.0
2659743489,69.3922,73.3636,73.496,48.14,1.0
2659756885,69.4161,73.389,73.616,48.14,1.0
2659767363,69.4319,73.4104,73.5608,48.14,1.0
2659779457,69.4158,73.3898,73.2366,48.14,1.0
2659791495,69.4203,73.3967,73.4392,48.14,1.0
2659803558,69.4243,73.4009,73.4392,48.14,1.0
2659816697,69.428,73.4026,73.4371,48.14,1.0
2659827489,69.4521,73.4255,73.6544,48.14,1.0
2659839476,69.4434,73.4176,73.3355,48.14,1.0
2659851565,69.4452,73.4186,73.4349,48.14,1.0
2659863484,69.4505,73.4253,73.4761,48.14,1.0
2659876818,69.4685,73.4495,73.6211,48.14,1.0
2659887428,69.517,73.5007,73.9599,48.14,1.0
2659899572,69.517,73.5033,73.5037,48.15,1.0
2659911875,69.5227,73.5064,73.5608,48.15,1.0
2659923397,69.5335,73.5179,73.6208,48.15,1.0
2659936655,69.5376,73.5219,73.5605,48.15,1.0
2659947466,69.5734,73.5542,73.894,48.15,1.0
2659959545,69.5905,73.5748,73.7372,48.15,1.0
2659971559,69.604,73.5862,73.7144,48.15,1.0
2659983524,69.6104,73.5985,73.66,48.15,1.0
2659996975,69.6087,73.5985,73.5819,48.15,1.0
2660007549,69.6374,73.6288,73.9009,48.15,1.0
2660019595,69.6254,73.6109,73.4968,48.14,1.0
2660031749,69.6032,73.6014,73.3905,48.14,1.0
2660043409,69.6136,73.6017,73.6999,48.14,1.0
2660056891,69.6058,73.5936,73.52,48.14,1.0
2660067543,69.6442,73.6298,73.9941,48.14,1.0
2660079474,69.675,73.6638,73.9558,48.14,1.0
2660091518,69.6574,73.6564,73.4884,48.14,1.0
2660103516,69.6623,73.6529,73.6995,48.14,1.0
2660116961,69.6553,73.6426,73.5767,48.14,1.0
2660127548,69.6623,73.6551,73.7216,48.14,1.0
2660139651,69.6762,73.6698,73.8014,48.14,1.0
2660151478,69.6395,73.6245,73.2749,48.14,1.0
2660163409,69.633,73.6153,73.5531,48.14,1.0
2660175520,69.6063,73.5952,73.3409,48.14,1.0
2660187453,69.6371,73.6277,73.92,48.14,1.0
2660199589,69.6365,73.6213,73.6153,48.14,1.0
2660211547,69.6359,73.6304,73.6251,48.14,1.0
2660225171,69.6562,73.6519,73.8444,48.14,1.0
2660237728,69.6537,73.6394,73.6153,48.14,1.0
2660249366,69.6778,73.6657,73.895,48.14,1.0
2660261097,69.7392,73.7349,74.3162,48.14,1.0
2660273137,69.7585,73.7553,73.9393,48.14,1.0
2660285267,69.7514,73.7485,73.681,48.14,1.0
2660297645,69.7695,73.7736,73.9458,48.14,1.0
2660309519,69.7802,73.7728,73.8741,48.14,1.0
2660321496,69.8406,73.8564,74.4294,48.14,1.0
2660333077,69.8235,73.8259,73.6621,48.14,1.0
2660345001,69.8494,73.8518,74.0985,48.14,1.0
2660357667,69.8615,73.8646,73.9793,48.14,1.0
2660369098,69.8968,73.9016,74.2369,48.15,1.0
2660381248,69.8929,73.8934,73.8557,48.15,1.0
2660393091,69.8949,73.8957,73.9153,48.15,1.0
2660405055,69.925,73.93,74.2156,48.14,1.0
2660418167,69.9389,73.9501,74.0823,48.14,1.0
2660429227,69.9345,73.9448,73.9027,48.14,1.0
2660441066,69.94,73.9505,74.0022,48.14,1.0
2660453053,69.9486,73.9611,74.0434,48.14,1.0
2660465065,69.9846,73.9937,74.3352,48.14,1.0
2660477772,69.9906,73.9971,74.0548,48.14,1.0
2660489001,70.0262,74.0347,74.3717,48.14,1.0
2660501171,70.0769,74.0916,74.5726,48.14,1.0
2660513011,70.0869,74.1018,74.1966,48.14,1.0
2660525147,70.0808,74.1079,74.0503,48.14,1.0
2660538360,70.0773,74.0949,74.061,48.14,1.0
2660549500,70.1041,74.1306,74.3854,48.14,1.0
2660561503,70.1395,74.1614,74.4973,48.14,1.0
2660573201,70.1713,74.195,74.4973,48.14,1.0
2660585524,70.1624,74.1865,74.1022,48.14,1.0
2660598294,70.1582,74.1769,74.1367,48.14,1.0
2660609248,70.1713,74.1903,74.3147,48.14,1.0
2660621083,70.1906,74.2106,74.3937,48.14,1.0
2660633227,70.1985,74.218,74.2937,48.14,1.0
2660645083,70.2076,74.2313,74.3173,48.14,1.0
2660658061,70.2045,74.228,74.1984,48.14,1.0
2660669516,70.2073,74.2284,74.2553,48.14,1.0
2660681173,70.2248,74.2598,74.4264,48.14,1.0
2660693114,70.2125,74.2317,74.1143,48.14,1.0
2660705055,70.2407,74.2615,74.5297,48.14,1.0
2660717969,70.2231,74.2469,74.0786,48.14,1.0
2660729063,70.2184,74.2442,74.1999,48.14,1.0
2660741040,70.2386,74.2626,74.4541,48.14,1.0
2660753145,70.2418,74.2619,74.2919,48.14,1.0
2660765072,70.2221,74.2452,74.0581,48.14,1.0
2660778451,70.1688,74.1961,73.6872,48.14,1.0
2660789186,70.1434,74.1692,73.9262,48.14,1.0
2660801159,70.1448,74.1586,74.1724,48.14,1.0
2660813122,70.1405,74.161,74.1198,48.14,1.0
2660825079,70.1291,74.1567,74.0481,48.14,1.0
2660838976,70.0606,74.0843,73.4298,48.14,1.0
2660849152,70.0403,74.0467,73.853,48.13,1.0
2660861247,70.0521,74.062,74.1738,48.13,1.0
2660872973,70.057,74.0746,74.1216,48.13,1.0
2660884947,70.0802,74.0991,74.3198,48.13,1.0
2660898322,70.0655,74.0799,73.9393,48.14,1.0
2660909066,70.0728,74.0818,74.1518,48.14,1.0
2660921352,70.0363,74.0497,73.701,48.14,1.0
2660933075,70.0184,74.0294,73.8589,48.14,1.0
2660945109,70.0211,74.0274,74.0529,48.14,1.0
2660958564,70.016,74.0239,73.9753,48.14,1.0
2660969165,69.9963,74.0032,73.8161,48.14,1.0
2660981026,69.9881,74.0006,73.9218,48.13,1.0
2660993106,69.9919,73.9958,74.0323,48.13,1.0
2661005137,70.0123,74.0196,74.213,48.13,1.0
2661018531,70.0306,74.039,74.213,48.13,1.0
2661029175,70.0471,74.0612,74.2178,48.14,1.0
2661041066,70.015,74.0224,73.7161,48.14,1.0
2661053092,70.018,74.0267,74.0555,48.14,1.0
2661065095,70.0414,74.0529,74.2751,48.14,1.0
2661077091,70.0436,74.0638,74.0852,48.14,1.0
2661089466,70.0851,74.098,74.4914,48.14,1.0
2661101064,70.0848,74.0978,74.0956,48.14,1.0
2661113012,70.0828,74.0931,74.0731,48.14,1.0
2661125050,70.0433,74.0532,73.677,48.14,1.0
2661138575,70.0379,74.0452,73.9934,48.14,1.0
2661149555,70.0874,74.1053,74.5751,48.14,1.0
2661161055,70.0888,74.1105,74.1239,48.14,1.0
2661173048,70.0826,74.1068,74.0474,48.14,1.0
2661185048,70.0845,74.1088,74.1268,48.14,1.0
2661197067,70.0674,74.0772,73.9146,48.14,1.0
2661209210,70.1009,74.1126,74.43,48.14,1.0
2661221190,70.0972,74.1152,74.0802,48.14,1.0
2661233068,70.0563,74.072,73.682,48.14,1.0
2661245119,70.012,74.015,73.592,48.14,1.0
2661257039,70.0285,74.0367,74.1933,48.14,1.0
2661269508,70.0301,74.0396,74.0555,48.14,1.0
2661281138,70.0898,74.1028,74.6685,48.14,1.0
2661293073,70.0948,74.1058,74.1526,48.14,1.0
2661305141,70.0917,74.1028,74.0736,48.14,1.0
2661316988,70.1208,74.1336,74.4102,48.14,1.0
2661329121,70.1545,74.1674,74.4873,48.13,1.0
2661341131,70.2073,74.2265,74.7271,48.13,1.0
2661354733,70.2211,74.2415,74.3724,48.13,1.0
2661366709,70.2447,74.2713,74.4959,48.14,1.0
2661379457,70.2585,74.2826,74.4135,48.14,1.0
2661390795,70.2784,74.2977,74.4866,48.14,1.0
2661402563,70.3374,74.3601,74.9195,48.14,1.0
2661414663,70.3625,74.3873,74.6253,48.14,1.0
2661426633,70.3776,74.4099,74.5531,48.14,1.0
2661439568,70.3706,74.3966,74.33,48.14,1.0
2661450637,70.3774,74.4038,74.4684,48.14,1.0
2661462710,70.4096,74.443,74.7494,48.14,1.0
2661474679,70.4349,74.4702,74.7105,48.14,1.0
2661486622,70.4372,74.4725,74.4936,48.14,1.0
2661499321,70.4317,74.4631,74.411,48.14,1.0
2661510581,70.4174,74.4472,74.3113,48.14,1.0
2661522701,70.4233,74.4538,74.5093,48.14,1.0
2661534867,70.4584,74.4909,74.8243,48.14,1.0
2661546748,70.4489,74.4794,74.3893,48.14,1.0
2661559549,70.4497,74.4843,74.4922,48.14,1.0
2661570818,70.4673,74.497,74.6637,48.14,1.0
2661582655,70.4719,74.5019,74.5454,48.14,1.0
2661594688,70.4685,74.5027,74.471,48.14,1.0
2661606720,70.4935,74.5343,74.7716,48.14,1.0
2661619519,70.4731,74.5127,74.3179,48.14,1.0
2661630858,70.4752,74.5149,74.5352,48.13,1.0
2661642568,70.4771,74.5166,74.5349,48.13,1.0
2661654763,70.4733,74.5103,74.4735,48.13,1.0
2661666747,70.4791,74.5165,74.5721,48.13,1.0
2661679342,70.4545,74.4828,74.2483,48.14,1.0
2661690643,70.4006,74.4276,73.9127,48.14,1.0
2661702624,70.4025,74.4278,74.446,48.14,1.0
2661714660,70.3912,74.4158,74.3077,48.14,1.0
2661726701,70.4202,74.4483,74.7238,48.13,1.0
