timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
2543663524,20.0158,19.8366,8.36843,9.25243,404.401,0.456168,1.17083,6,1,0
2543963561,19.4968,19.7008,11.4364,10.3341,405.381,0.437767,1.17764,6,1,0
2544275477,19.8983,19.7005,8.94368,10.175,406.254,0.437777,1.17763,6,1,0
2544577117,19.7024,19.6345,10.0531,10.488,407.169,0.428082,1.18125,6,1,0
2544873636,19.8689,19.6599,9.39565,10.1799,407.97,0.430837,1.18022,6,1,0
2545173832,19.957,19.651,8.99846,10.1497,408.815,0.429033,1.1809,6,1,0
2545474338,19.9473,19.7354,9.34087,9.46831,409.519,0.439774,1.17689,6,1,0
2545774711,19.9864,19.7527,8.87519,9.45409,410.306,0.442541,1.17586,6,1,0
2546075323,19.9473,19.797,9.09434,9.24596,411.049,0.44927,1.17337,6,1,0
2546676137,19.6535,19.7632,10.3681,9.63727,412.67,0.445722,1.17469,6,1,0
2546977054,19.536,19.6646,11.3542,10.3442,413.624,0.433479,1.17924,6,1,0
2547277513,19.5751,19.6278,10.9844,10.6415,414.55,0.429808,1.18061,6,1,0
2547577812,19.5751,19.6422,10.3133,10.5023,415.411,0.432454,1.17962,6,1,0
2547877844,19.8885,19.6625,9.245,10.3053,416.25,0.4354,1.17852,6,1,0
2548178531,19.536,19.6973,10.2585,9.9097,417.021,0.439487,1.177,6,1,0
2548489993,19.0953,19.5853,11.9979,10.6116,418.023,0.424649,1.18254,6,1,0
2548789945,19.2324,19.4933,12.1349,11.2177,419.03,0.413009,1.18692,6,1,0
2549090682,19.4576,19.4714,10.5598,11.2453,419.978,0.410483,1.18788,6,1,0
2549390621,19.7514,19.5893,9.13542,10.2331,420.712,0.425589,1.18219,6,1,0
2549690843,19.3793,19.5689,11.2857,10.3912,421.592,0.421979,1.18354,6,1,0
2549991844,19.4968,19.5294,11.094,10.7342,422.534,0.416882,1.18546,6,1,0
2550291993,19.5849,19.5272,10.3544,10.7277,423.429,0.416579,1.18558,6,1,0
2550592304,19.3989,19.5306,10.8612,10.5889,424.293,0.41662,1.18556,6,1,0
2550892927,20.1137,19.5726,7.69731,10.2797,425.122,0.421903,1.18357,6,1,0
2551193570,19.5556,19.6045,9.72437,9.95236,425.908,0.425197,1.18233,6,1,0
2551493844,19.6731,19.6083,9.9709,10.0162,426.751,0.425573,1.18219,6,1,0
2551794695,19.6339,19.6194,10.0394,9.99291,427.582,0.427314,1.18154,6,1,0
2552094672,19.536,19.6269,9.99829,9.99678,428.416,0.428651,1.18104,6,1,0
2552405857,19.5849,19.6324,10.2174,10.0066,429.282,0.429814,1.1806,6,1,0
2552707605,19.5653,19.6116,10.327,10.2027,430.162,0.427607,1.18143,6,1,0
2553007557,19.5653,19.6198,10.012,10.1349,430.999,0.429052,1.18089,6,1,0
2553307479,19.7906,19.6445,9.72437,9.96837,431.809,0.432447,1.17962,6,1,0
