timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
2643362350,2643121702,2643362350,0,0,1,209,197,66,87,75,51,68
2644158418,2644158418,2643362350,0,0,1,209,197,66,87,75,51,68
2644265364,2644158418,2644265364,0,0,1,202,192,72,90,82,51,68
2645147266,2645147266,2644265364,0,0,1,202,192,72,90,82,51,68
2645169374,2645147266,2645169374,0,0,1,207,197,69,89,84,51,68
2645947341,2645147266,2645947341,0,0,1,209,199,77,89,100,51,68
2646051389,2646051389,2645947341,0,0,1,209,199,77,89,100,51,68
2647090852,2647090852,2645947341,0,0,1,209,199,77,89,100,51,68
2647179440,2647090852,2647179440,0,0,1,212,200,67,89,85,51,68
2648072774,2648072774,2647179440,0,0,1,212,200,67,89,85,51,68
2648121574,2648072774,2648121574,0,0,1,210,202,72,90,82,51,68
2648985907,2648072774,2648985907,0,0,1,211,200,73,86,96,51,68
2649197675,2649197675,2648985907,0,0,1,211,200,73,86,96,51,68
2650099151,2650099151,2648985907,0,0,1,211,200,73,86,96,51,68
2650163166,2650099151,2650163166,0,0,1,214,200,74,90,100,51,68
2651119340,2650099151,2651119340,0,0,1,213,201,71,88,100,51,68
2651130739,2651130739,2651119340,0,0,1,213,201,71,88,100,51,68
2652025908,2651130739,2652025908,0,0,1,215,204,71,88,92,51,68
2652122386,2652122386,2652025908,0,0,1,215,204,71,88,92,51,68
2653149368,2652122386,2653149368,0,0,1,209,201,74,88,85,51,68
2653156287,2653156287,2653149368,0,0,1,209,201,74,88,85,51,68
2654044339,2653156287,2654044339,0,0,1,212,198,77,85,89,51,68
2654065747,2654065747,2654044339,0,0,1,212,198,77,85,89,51,68
2655050762,2655050762,2654044339,0,0,1,212,198,77,85,89,51,68
2655121851,2655050762,2655121851,0,0,1,210,196,71,87,89,51,68
2655960861,2655050762,2655960861,0,0,1,208,188,71,89,100,51,68
2656081446,2656081446,2655960861,0,0,1,208,188,71,89,100,51,68
2656970449,2656081446,2656970449,0,0,1,210,199,72,87,84,51,68
2657073761,2657073761,2656970449,0,0,1,210,199,72,87,84,51,68
2657980407,2657073761,2657980407,0,0,1,212,203,71,88,100,51,68
2658106556,2658106556,2657980407,0,0,1,212,203,71,88,100,51,68
2658986410,2658106556,2658986410,0,0,1,214,211,73,86,95,51,68
2659097382,2659097382,2658986410,0,0,1,214,211,73,86,95,51,68
2660133784,2660133784,2658986410,0,0,1,214,211,73,86,95,51,68
2660349873,2660133784,2660349873,0,0,1,214,209,74,88,68,51,68
2661020376,2660133784,2661020376,0,0,1,215,207,71,88,96,51,68
2661035895,2661035895,2661020376,0,0,1,215,207,71,88,96,51,68
2661945782,2661035895,2661945782,0,0,1,215,207,76,87,100,51,68
2662151746,2662151746,2661945782,0,0,1,215,207,76,87,100,51,68
2663057255,2663057255,2661945782,0,0,1,215,207,76,87,100,51,68
2663498575,2663057255,2663498575,0,0,1,215,204,71,85,75,51,68
2664048418,2664048418,2663498575,0,0,1,215,204,71,85,75,51,68
2664108339,2664048418,2664108339,0,0,1,215,210,74,88,89,51,68
2664956369,2664048418,2664956369,0,0,1,210,203,72,89,96,51,68
2665174955,2665174955,2664956369,0,0,1,210,203,72,89,96,51,68
2666191353,2665174955,2666191353,0,0,1,214,204,74,86,85,51,68
2666218402,2666218402,2666191353,0,0,1,214,204,74,86,85,51,68
2666980337,2666218402,2666980337,0,0,1,210,197,71,89,100,51,68
2667105348,2667105348,2666980337,0,0,1,210,197,71,89,100,51,68
2668004380,2667105348,2668004380,0,0,1,206,202,74,85,72,51,68
2668100298,2668100298,2668004380,0,0,1,206,202,74,85,72,51,68
2669128473,2669128473,2668004380,0,0,1,206,202,74,85,72,51,68
2669342650,2669128473,2669342650,0,0,1,205,196,71,89,71,51,68
2670043937,2670043937,2669342650,0,0,1,205,196,71,89,71,51,68
2670244331,2670043937,2670244331,0,0,1,203,187,73,88,86,51,68
2671150378,2670043937,2671150378,0,0,1,200,188,74,83,85,51,68
2671156287,2671156287,2671150378,0,0,1,200,188,74,83,85,51,68
2671931559,2671156287,2671931559,0,0,1,196,186,71,86,96,51,68
2672067371,2672067371,2671931559,0,0,1,196,186,71,86,96,51,68
2672952376,2672067371,2672952376,0,0,1,200,188,71,86,100,51,68
2673048816,2673048816,2672952376,0,0,1,200,188,71,86,100,51,68
2674091373,2674091373,2672952376,0,0,1,200,188,71,86,100,51,68
2674190763,2674091373,2674190763,0,0,1,205,194,73,82,60,51,68
2675990234,2675074744,2675990234,0,0,1,203,195,73,84,100,51,68
2676117356,2676117356,2675990234,0,0,1,203,195,73,84,100,51,68
2677000207,2676117356,2677000207,0,0,1,204,194,73,86,92,51,68
2677100086,2677100086,2677000207,0,0,1,204,194,73,86,92,51,68
2678006674,2677100086,2678006674,0,0,1,205,186,69,86,96,51,68
2678223362,2678223362,2678006674,0,0,1,205,186,69,86,96,51,68
2679023268,2678223362,2679023268,0,0,1,205,186,72,88,92,51,68
2679123762,2679123762,2679023268,0,0,1,205,186,72,88,92,51,68
2680155336,2679123762,2680155336,0,0,1,212,197,73,86,92,51,68
2680169626,2680169626,2680155336,0,0,1,212,197,73,86,92,51,68
2680927544,2680169626,2680927544,0,0,1,212,196,71,87,100,51,68
2681052409,2681052409,2680927544,0,0,1,212,196,71,87,100,51,68
2681943249,2681052409,2681943249,0,0,1,213,195,71,86,79,51,68
2682049472,2682049472,2681943249,0,0,1,213,195,71,86,79,51,68
2683073728,2682049472,2683073728,0,0,1,211,203,70,91,86,51,68
2683084413,2683084413,2683073728,0,0,1,211,203,70,91,86,51,68
2683971578,2683084413,2683971578,0,0,1,215,209,74,89,97,51,68
2684075424,2684075424,2683971578,0,0,1,215,209,74,89,97,51,68
2685107558,2685107558,2683971578,0,0,1,215,209,74,89,97,51,68
2685543516,2685107558,2685543516,0,0,1,212,199,74,84,55,51,68
2686099381,2686099381,2685543516,0,0,1,212,199,74,84,55,51,68
2686144948,2686099381,2686144948,0,0,1,211,192,76,84,61,51,68
2686906452,2686099381,2686906452,0,0,1,209,198,72,83,100,51,68
2687127798,2687127798,2686906452,0,0,1,209,198,72,83,100,51,68
2688125803,2688125803,2686906452,0,0,1,209,198,72,83,100,51,68
2688179276,2688125803,2688179276,0,0,1,215,202,65,82,86,51,68
2689040553,2688125803,2689040553,0,0,1,214,208,70,88,90,51,68
2689155271,2689155271,2689040553,0,0,1,214,208,70,88,90,51,68
2690039584,2689155271,2690039584,0,0,1,212,206,74,89,84,51,68
2690099400,2690099400,2690039584,0,0,1,212,206,74,89,84,51,68
2690942483,2690099400,2690942483,0,0,1,213,206,76,88,96,51,68
