timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2493031157,0.00172147,0.0214475,-0.221395,-0.151108,0.993821,0.00204006,0.0105628,-0.110474,0.626636,-1.0,1,0,0,0,0,0,0
2493060803,-0.00137888,0.019974,-0.226035,-0.157123,0.993571,0.000441283,0.0100009,-0.112765,0.621131,-1.0,1,0,0,0,0,0,0
2493091266,-0.00135586,0.0180154,-0.230858,-0.158947,0.993306,0.000364037,0.00902572,-0.115162,0.617507,-1.0,1,0,0,0,0,0,0
2493121074,-0.000129318,0.0064017,-0.234653,-0.100494,0.99312,0.000310469,0.00318641,-0.117057,0.622275,-1.0,1,0,0,0,0,0,0
2493151268,5.32404e-05,0.000213344,-0.237346,-0.0677812,0.992967,3.90623e-05,0.00010277,-0.118395,0.620445,-1.0,1,0,0,0,0,0,0
2493191408,-2.48695e-05,0.00041434,-0.239316,-0.0307367,0.99285,1.23846e-05,0.000207173,-0.119373,0.62196,-1.0,1,0,0,0,0,0,0
2493221606,-0.000133933,0.00394421,-0.240065,-0.0133091,0.992803,0.000169663,0.00196593,-0.119744,0.615491,-1.0,1,0,0,0,0,0,0
2493251394,0.000942304,0.0094275,-0.240356,-0.00808777,0.992776,0.00103287,0.00462325,-0.11989,0.612701,-1.0,1,0,0,0,0,0,0
2493281031,0.00820084,0.0182662,-0.240793,-0.0180126,0.992707,0.00516747,0.00857431,-0.120137,0.609661,-1.0,1,0,0,0,0,0,0
2493311567,0.00883568,0.0176014,-0.241335,-0.0175387,0.992676,0.00544489,0.00820472,-0.120407,0.608544,-1.0,1,0,0,0,0,0,0
2493351667,0.00675197,0.0166333,-0.241871,-0.0127577,0.992653,0.00435452,0.0078485,-0.120664,0.58701,-1.0,1,0,0,0,0,0,0
2493381347,0.00485442,0.0182252,-0.242241,-0.0123904,0.992627,0.00351033,0.00875244,-0.120841,0.576432,-1.0,1,0,0,0,0,0,0
2493411749,0.00790153,0.0210741,-0.242391,-0.000765967,0.992597,0.00519544,0.00998185,-0.120933,0.580373,-1.0,1,0,0,0,0,0,0
2493441460,0.0108112,0.021658,-0.242377,0.00108393,0.992586,0.00667471,0.0100957,-0.120941,0.583392,-1.0,1,0,0,0,0,0,0
2493481658,0.0136163,0.0200805,-0.242366,-0.00123394,0.992585,0.00797151,0.00914325,-0.120946,0.589166,-1.0,1,0,0,0,0,0,0
2493511895,0.0176935,0.0193305,-0.242464,-0.00423915,0.992565,0.00995011,0.00852396,-0.12101,0.591265,-1.0,1,0,0,0,0,0,0
