timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
589792741,0.0732507,0.0634571,-0.0737737,0.003992,0,-0.0691747,0.0337624,-9.82529,0.003992,-4000,-0.404308,0.0534047,0.140495,-5985,50.9851,49.31
589796775,0.0047571,0.0653583,-0.0716332,0.004034,0,-0.159482,0.373561,-9.74306,0.004034,-8034,-0.404308,0.0534047,0.140495,-10019,50.9851,49.31
589800741,0.0695691,0.0588188,-0.0723478,0.003966,0,-0.23471,0.456639,-9.98097,0.003966,-2367,-0.389473,0.0281287,0.135381,-13985,50.9851,49.31
589804778,0.0160866,0.0631163,-0.0680391,0.004037,0,-0.108354,0.386132,-9.7308,0.004037,-6404,-0.389473,0.0281287,0.135381,-18022,50.9851,49.31
589808747,0.0684012,0.070342,-0.0659917,0.003969,0,-0.140766,0.283105,-9.94539,0.003969,-8,-0.387536,0.0421693,0.141498,-402,48.5589,49.31
589812757,0.00516601,0.05456,-0.0629381,0.00401,0,-0.184283,0.26154,-9.7918,0.00401,-4018,-0.387536,0.0421693,0.141498,-4412,48.5589,49.31
589816741,0.0649502,0.0727814,-0.0640547,0.003984,0,-0.200974,0.262647,-9.96113,0.003984,-8002,-0.387536,0.0421693,0.141498,-8396,48.5589,49.31
589821549,0.0193233,0.0627482,-0.0651856,0.004808,0,-0.145677,0.0141642,-9.78439,0.004808,-3185,-0.391443,0.0333758,0.126678,-2216,51.9048,49.31
589825541,0.0342509,0.0705557,-0.0715361,0.003992,0,-0.159872,0.250523,-10.0764,0.003992,-7177,-0.391443,0.0333758,0.126678,-6208,51.9048,49.31
589829547,0.0223552,0.0573343,-0.0672996,0.004006,0,-0.170808,0.283567,-9.76631,0.004006,-8,-0.419215,0.0374891,0.139842,-209,51.989,49.31
589833542,0.0399707,0.0879095,-0.072632,0.003995,0,-0.171347,0.195568,-9.86256,0.003995,-4003,-0.419215,0.0374891,0.139842,-4204,51.989,49.31
589837562,0.0211435,0.0446901,-0.0727487,0.00402,0,-0.135852,0.225757,-9.57664,0.00402,-8023,-0.419215,0.0374891,0.139842,-8224,51.989,49.31
589841576,0.0329765,0.091172,-0.0686354,0.004014,0,-0.219606,0.680741,-9.94235,0.004014,-3236,-0.426802,0.0285066,0.128659,-12238,51.989,49.31
589845542,0.0339293,0.0427817,-0.0627068,0.003966,0,-0.0834408,0.0169783,-9.64511,0.003966,-7202,-0.426802,0.0285066,0.128659,-16204,51.989,49.31
589853541,0.0256024,0.0583876,-0.0671586,0.003968,0,-0.17717,0.197629,-9.78916,0.003968,-4802,-0.40994,0.0168933,0.136843,-2210,50.3986,49.31
589857564,-0.00354782,0.0835757,-0.0641143,0.004023,0,-0.143867,0.291549,-10.055,0.004023,-8825,-0.40994,0.0168933,0.136843,-6233,50.3986,49.31
589861591,0.0277634,0.0539847,-0.0686222,0.004027,0,-0.159297,0.0833115,-9.51333,0.004027,-3234,-0.413799,0.014277,0.125949,-10260,50.3986,49.31
589865560,-0.0102742,0.0967035,-0.0632816,0.003969,0,-0.239333,0.322577,-9.9775,0.003969,-7203,-0.413799,0.014277,0.125949,-1840,50.7336,49.31
589869547,0.0189076,0.0442255,-0.0683552,0.003987,0,-0.105019,0.365685,-9.71773,0.003987,-8,-0.409985,0.0170822,0.133252,-5827,50.7336,49.31
589873542,0.000730388,0.102379,-0.0603821,0.003995,0,-0.259984,0.368668,-9.88711,0.003995,-4003,-0.409985,0.0170822,0.133252,-9822,50.7336,49.31
589877546,0.0197116,0.0469206,-0.0649181,0.004004,0,-0.0909036,0.125499,-9.64393,0.004004,-8007,-0.409985,0.0170822,0.133252,-2602,50.3986,49.31
589881542,-0.0139247,0.0882353,-0.0576835,0.003996,0,-0.229608,0.356624,-9.99187,0.003996,-3163,-0.393149,0.034306,0.139352,-6598,50.3986,49.31
589885572,0.0265127,0.0676834,-0.0628681,0.00403,0,-0.18795,0.143855,-9.68759,0.00403,-7193,-0.393149,0.034306,0.139352,-10628,50.3986,49.31
589889548,-0.016487,0.0902883,-0.056501,0.003976,0,-0.174521,0.0850092,-9.96343,0.003976,-8,-0.383898,0.0457304,0.134438,-14604,50.3986,49.31
589893542,0.00742532,0.0588269,-0.0677424,0.003994,0,-0.0929493,0.277301,-9.65177,0.003994,-4002,-0.383898,0.0457304,0.134438,-18598,50.3986,49.31
589897562,-0.0210513,0.102239,-0.0588576,0.00402,0,-0.30169,0.258085,-10.0787,0.00402,-8022,-0.383898,0.0457304,0.134438,-2228,52.9088,49.31
589901547,-0.00475002,0.0549265,-0.0670539,0.003985,0,-0.0869901,0.339945,-9.58127,0.003985,-3167,-0.380046,0.0387972,0.144829,-6213,52.9088,49.31
589905580,-0.0142196,0.0984237,-0.0569143,0.004033,0,-0.233316,0.300693,-9.86135,0.004033,-7200,-0.380046,0.0387972,0.144829,-10246,52.9088,49.31
589909547,-0.0144399,0.0662875,-0.0628625,0.003967,0,-0.125822,0.459096,-9.72084,0.003967,-8,-0.391095,0.0223147,0.154902,-3148,50.315,49.31
589913542,-0.0150252,0.0819742,-0.0486047,0.003995,0,-0.204485,0.281194,-9.90804,0.003995,-4003,-0.391095,0.0223147,0.154902,-7143,50.315,49.31
589917541,-0.00621204,0.0753012,-0.0567212,0.003999,0,-0.112359,0.279974,-9.55522,0.003999,-8002,-0.391095,0.0223147,0.154902,-11142,50.315,49.31
589921546,-0.0233169,0.0827981,-0.0469541,0.004005,0,-0.219479,0.0217433,-10.0092,0.004005,-3169,-0.410067,0.0270095,0.126573,-4220,50.2314,49.31
589925554,-0.0228932,0.062976,-0.0603948,0.004008,0,-0.124604,0.381888,-9.6513,0.004008,-7177,-0.410067,0.0270095,0.126573,-8228,50.2314,49.31
589929547,-0.0119709,0.0953749,-0.0477271,0.003993,0,-0.243485,0.0711832,-9.97058,0.003993,-8,-0.428552,0.0296258,0.137742,-12221,50.2314,49.31
589933566,-0.0260627,0.0655879,-0.0611337,0.004019,0,-0.0785826,0.252539,-9.63071,0.004019,-4027,-0.428552,0.0296258,0.137742,-16240,50.2314,49.31
589937542,-0.0123532,0.0746569,-0.0508903,0.003976,0,-0.220916,0.24188,-9.80963,0.003976,-8003,-0.428552,0.0296258,0.137742,-20216,50.2314,49.31
589941542,-0.0281723,0.0791877,-0.0567367,0.004,0,-0.136152,0.555997,-9.70701,0.004,-3160,-0.400822,0.0288845,0.121156,-3214,52.8252,49.31
589945548,-0.0146068,0.0670677,-0.0434566,0.004006,0,-0.154293,0.211573,-9.7907,0.004006,-7166,-0.400822,0.0288845,0.121156,-7220,52.8252,49.31
589949547,-0.0273293,0.0753645,-0.0516986,0.003999,0,-0.110501,0.32663,-9.52885,0.003999,-8,-0.410242,0.0309485,0.112377,-11219,52.8252,49.31
589953542,-0.0185397,0.0672096,-0.0391039,0.003995,0,-0.168904,0.13568,-9.99363,0.003995,-4003,-0.410242,0.0309485,0.112377,-3068,50.5664,49.31
589957544,-0.0391307,0.0646328,-0.0498269,0.004002,0,-0.158657,0.450536,-9.66281,0.004002,-8005,-0.410242,0.0309485,0.112377,-7070,50.5664,49.31
589961574,-0.00383006,0.0726011,-0.0418036,0.00403,0,-0.195794,-0.109453,-9.79703,0.00403,-3198,-0.393242,0.0283176,0.131836,-1065,51.989,49.31
589965560,-0.0547362,0.0659144,-0.0548967,0.003986,0,-0.078876,0.341768,-9.63448,0.003986,-7184,-0.393242,0.0283176,0.131836,-5051,51.989,49.31
589969589,-0.00856227,0.0512833,-0.0427165,0.004029,0,-0.214466,0.356595,-9.84919,0.004029,-8,-0.376455,0.0393641,0.134011,-9080,51.989,49.31
589973541,-0.0394525,0.0848051,-0.0487704,0.003952,0,-0.182662,0.358654,-9.60884,0.003952,-3960,-0.376455,0.0393641,0.134011,-13032,51.989,49.31
589977541,-0.00702787,0.044618,-0.038377,0.004,0,-0.0495342,0.232851,-9.6678,0.004,-7960,-0.376455,0.0393641,0.134011,-17032,51.989,49.31
589981542,-0.0404237,0.0638244,-0.0424419,0.004001,0,-0.154901,0.674235,-9.52316,0.004001,-3164,-0.374846,0.0260794,0.113485,-21033,51.989,49.31
589985562,0.00188657,0.0475702,-0.0323171,0.00402,0,-0.187163,0.106332,-9.90681,0.00402,-7184,-0.374846,0.0260794,0.113485,-3008,51.7375,49.31
589989549,-0.0507331,0.0598618,-0.0409155,0.003987,0,-0.0967968,0.209218,-9.6085,0.003987,-8,-0.395026,0.0455414,0.138166,-6995,51.7375,49.31
589993543,-0.00404257,0.0439171,-0.0343262,0.003994,0,-0.0937451,0.0755086,-9.67917,0.003994,-4002,-0.395026,0.0455414,0.138166,-1132,52.1556,49.31
589997542,-0.0610352,0.0559125,-0.0428877,0.003999,0,-0.187318,0.302402,-9.78562,0.003999,-8001,-0.395026,0.0455414,0.138166,-5131,52.1556,49.31
590001542,-0.00581245,0.0310493,-0.039151,0.004,0,-0.13602,0.163798,-9.71393,0.004,-3196,-0.406216,0.0168933,0.136797,-9131,52.1556,49.31
590005590,-0.0524213,0.0625133,-0.041882,0.004048,0,-0.136741,0.398858,-9.47435,0.004048,-7244,-0.406216,0.0168933,0.136797,-3182,50.5664,49.31
590009579,-0.0129867,0.0128005,-0.0309043,0.003989,0,-0.100472,0.384025,-9.84996,0.003989,-8,-0.430487,0.0187682,0.131793,-7171,50.5664,49.31
590013563,-0.0400028,0.049026,-0.034941,0.003984,0,-0.234104,0.401307,-9.6135,0.003984,-3992,-0.430487,0.0187682,0.131793,-11155,50.5664,49.31
590017572,-0.0114208,0.0222411,-0.0266915,0.004009,0,-0.0898905,0.187075,-9.81371,0.004009,-8001,-0.430487,0.0187682,0.131793,-15164,50.5664,49.31
590021541,-0.0529186,0.0369468,-0.0311275,0.003969,0,-0.14422,0.343295,-9.65778,0.003969,-3199,-0.417523,0.014277,0.125995,-19133,50.5664,49.31
590025561,-0.0121945,0.0146131,-0.026674,0.00402,0,-0.142108,0.083415,-9.69415,0.00402,-7219,-0.417523,0.014277,0.125995,-23153,50.5664,49.31
590029554,-0.0599834,0.0336456,-0.0302471,0.003993,0,-0.179863,0.0798546,-9.80182,0.003993,-8,-0.415724,0.0193351,0.120837,-3011,49.6462,49.32
590033583,-0.0305156,0.00375585,-0.0311384,0.004029,0,-0.0913105,0.350269,-9.85649,0.004029,-4037,-0.415724,0.0193351,0.120837,-7040,49.6462,49.32
590037547,-0.0506259,0.0369492,-0.0300108,0.003964,0,-0.231613,0.343989,-9.55001,0.003964,-8001,-0.415724,0.0193351,0.120837,-11004,49.6462,49.32
590041542,-0.0365442,-0.00245538,-0.0271289,0.003995,0,-0.0994775,0.267224,-9.98977,0.003995,-3200,-0.402617,0.0301927,0.126648,-4052,50.8172,49.32
590045579,-0.0492769,0.0237864,-0.0292506,0.004037,0,-0.236269,0.281577,-9.58996,0.004037,-7237,-0.402617,0.0301927,0.126648,-8089,50.8172,49.32
590049547,-0.0422167,0.00767705,-0.0235994,0.003968,0,-0.0572664,0.375956,-9.83636,0.003968,-8,-0.408226,0.0286956,0.124838,-199,49.9812,49.32
590053588,-0.0499803,0.00835996,-0.0212878,0.004041,0,-0.153814,0.163357,-9.83761,0.004041,-4049,-0.408226,0.0286956,0.124838,-4240,49.9812,49.32
590057541,-0.048235,0.00585998,-0.0224818,0.003953,0,-0.141376,0.198129,-9.77921,0.003953,-8002,-0.408226,0.0286956,0.124838,-8193,49.9812,49.32
590061541,-0.053545,0.0163352,-0.0216301,0.004,0,-0.161981,0.114569,-9.70347,0.004,-3200,-0.389387,0.0245676,0.142395,-12193,49.9812,49.32
590065541,-0.0660458,-0.00807812,-0.0209389,0.004,0,-0.0596808,0.348075,-9.85919,0.004,-7200,-0.389387,0.0245676,0.142395,-16193,49.9812,49.32
590069548,-0.0466971,0.0130865,-0.0197314,0.004007,0,-0.285356,0.208824,-9.57933,0.004007,-8,-0.406474,0.0307596,0.115922,-20200,49.9812,49.32
590073573,-0.0739159,-0.00665663,-0.0176645,0.004025,0,-0.0907295,0.215151,-9.94385,0.004025,-4033,-0.406474,0.0307596,0.115922,-1230,50.4835,49.31
590077541,-0.0451296,-0.00351763,-0.0205312,0.003968,0,-0.182787,0.342324,-9.65283,0.003968,-8001,-0.406474,0.0307596,0.115922,-5198,50.4835,49.31
590081542,-0.0737695,0.00482557,-0.0126213,0.004001,0,-0.125599,0.379277,-9.83897,0.004001,-3193,-0.396923,0.0249455,0.135305,-9199,50.4835,49.31
590085550,-0.0426728,-0.0111318,-0.0139042,0.004008,0,-0.152504,0.140545,-9.57831,0.004008,-7201,-0.396923,0.0249455,0.135305,-1060,50.2314,49.31
590089548,-0.0739996,-0.00533417,-0.0137078,0.003998,0,-0.15587,0.21927,-9.74902,0.003998,-8,-0.421331,0.0210212,0.119194,-5058,50.2314,49.31
590093550,-0.0415433,-0.00685917,-0.0164709,0.004002,0,-0.178898,0.151372,-9.68103,0.004002,-4010,-0.421331,0.0210212,0.119194,-9060,50.2314,49.31
590097542,-0.0871766,-0.0214323,-0.0154669,0.003992,0,-0.101394,0.236725,-10.0172,0.003992,-8002,-0.421331,0.0210212,0.119194,-1872,49.9812,49.31
590101573,-0.03566,-0.00304975,-0.0176066,0.004031,0,-0.26792,0.18174,-9.6927,0.004031,-3231,-0.419577,0.0262683,0.110446,-5903,49.9812,49.31
590105541,-0.0895284,-0.00849176,-0.0119145,0.003968,0,-0.0793187,0.253513,-9.93629,0.003968,-7199,-0.419577,0.0262683,0.110446,-9871,49.9812,49.31
590109548,-0.0372117,-0.0246035,-0.016879,0.004007,0,-0.141133,0.405283,-9.75101,0.004007,-8,-0.410033,0.0109049,0.129326,-13878,49.9812,49.31
590113558,-0.0744568,-0.00206375,-0.00916801,0.00401,0,-0.248677,0.271598,-9.75484,0.00401,-4018,-0.410033,0.0109049,0.129326,-17888,49.9812,49.31
590117541,-0.044745,-0.0228944,-0.0100235,0.003983,0,-0.0868948,0.460836,-9.63558,0.003983,-8001,-0.410033,0.0109049,0.129326,-21871,49.9812,49.31
590122350,-0.0571377,-0.026801,-0.00274524,0.004809,0,-0.125935,0.148603,-9.84956,0.004809,-4006,-0.428775,0.0273874,0.119621,-5007,50.5664,49.31
590126369,-0.0426209,-0.0153344,-0.00858253,0.004019,0,-0.230924,0.313148,-9.68094,0.004019,-8025,-0.428775,0.0273874,0.119621,-9026,50.5664,49.31
590134366,-0.0498162,-0.0286744,-0.0097287,0.003973,0,-0.0869606,0.452342,-9.5986,0.003973,-4794,-0.38754,0.035803,0.141163,-5028,50.0642,49.31
590138350,-0.0385415,-0.0180032,-0.00057702,0.003984,0,-0.231847,-0.0207771,-10.0153,0.003984,-8,-0.376417,0.0296258,0.137099,-9012,50.0642,49.31
590142342,-0.0626173,-0.0319774,-0.00644332,0.003992,0,-0.170585,0.472216,-9.75924,0.003992,-4000,-0.376417,0.0296258,0.137099,-2005,50.5664,49.31
590146344,-0.0217332,-0.0227078,0.00153017,0.004002,0,-0.158117,0.22014,-9.75048,0.004002,-8002,-0.376417,0.0296258,0.137099,-6007,50.5664,49.31
590150346,-0.0504529,-0.0184188,-0.00591979,0.004002,0,-0.0833076,0.254777,-9.57073,0.004002,-2364,-0.378515,0.041806,0.117959,-10009,50.5664,49.31
590154372,-0.0351468,-0.0598262,0.00300969,0.004026,0,-0.157689,0.232703,-9.95007,0.004026,-6390,-0.378515,0.041806,0.117959,-14035,50.5664,49.31
590158350,-0.0456935,-0.00907537,-0.00258379,0.003978,0,-0.252287,0.508494,-9.71363,0.003978,-8,-0.38588,0.0318787,0.12473,-18013,50.5664,49.31
590162344,-0.0177453,-0.0357766,0.00599111,0.003994,0,-0.0990835,-0.0182354,-9.86821,0.003994,-4002,-0.38588,0.0318787,0.12473,-990,51.9048,49.31
590166344,-0.0557949,-0.0301293,-0.0034496,0.004,0,-0.152421,0.406146,-9.65955,0.004,-8002,-0.38588,0.0318787,0.12473,-4990,51.9048,49.31
590170347,-0.0142902,-0.0350198,0.00738868,0.004003,0,-0.204216,0.306645,-9.86939,0.004003,-2388,-0.415674,0.0286956,0.12493,-8993,51.9048,49.31
590174365,-0.051808,-0.0217661,0.00329391,0.004018,0,-0.153088,0.295778,-9.74259,0.004018,-6406,-0.415674,0.0286956,0.12493,-1998,49.6462,49.31
590178360,-0.00440753,-0.0561546,0.00572631,0.003995,0,-0.0632592,0.285117,-9.74065,0.003995,-8,-0.419368,0.0062247,0.127394,-5993,49.6462,49.31
590182351,-0.0378279,-0.0144839,0.00598764,0.003991,0,-0.208309,0.404158,-9.75212,0.003991,-3999,-0.419368,0.0062247,0.127394,-9984,49.6462,49.31
590186344,-0.00014128,-0.0648437,0.0104517,0.003993,0,-0.0960541,0.302099,-9.912,0.003993,-7992,-0.419368,0.0062247,0.127394,-2039,50.4835,49.31
590190343,-0.0166839,-0.0242251,0.00945737,0.003999,0,-0.201977,0.218505,-9.62356,0.003999,-2359,-0.402758,0.0180271,0.115206,-6038,50.4835,49.31
590194356,0.000665021,-0.0507015,0.010315,0.004013,0,-0.0482045,0.286189,-9.94106,0.004013,-6372,-0.402758,0.0180271,0.115206,-10051,50.4835,49.31
590198349,-0.0165831,-0.0428994,0.0103169,0.003993,0,-0.20182,0.251656,-9.74213,0.003993,-8,-0.406516,0.0341316,0.112499,-14044,50.4835,49.31
590202343,0.00878001,-0.0483309,0.00867224,0.003994,0,-0.155025,0.271631,-9.89471,0.003994,-4002,-0.406516,0.0341316,0.112499,-18038,50.4835,49.31
590206344,-0.0104107,-0.0274372,0.00953446,0.004001,0,-0.198662,0.157435,-9.75593,0.004001,-8003,-0.406516,0.0341316,0.112499,-22039,50.4835,49.31
590214377,0.0111803,-0.0320191,0.0124605,0.004033,0,-0.24126,0.213783,-9.72784,0.004033,-6424,-0.389604,0.0318787,0.124776,-6747,49.6462,49.31
590218349,-0.00687281,-0.055515,0.015609,0.003972,0,-0.13129,0.366732,-10.0724,0.003972,-8,-0.400506,0.0371112,0.146793,-10719,49.6462,49.31
590222359,0.0232918,-0.0411496,0.0152197,0.00401,0,-0.227543,0.31864,-9.74839,0.00401,-4018,-0.400506,0.0371112,0.146793,-3272,49.9812,49.31
590226344,0.000700199,-0.035141,0.0227548,0.003985,0,-0.087271,0.301204,-9.85668,0.003985,-8003,-0.400506,0.0371112,0.146793,-7257,49.9812,49.31
590230344,0.025035,-0.0565623,0.0213406,0.004,0,-0.161625,0.201391,-9.74169,0.004,-2403,-0.387766,0.0303816,0.122874,-11257,49.9812,49.31
590234376,0.00527632,-0.0371186,0.0203711,0.004032,0,-0.186118,0.324623,-9.96166,0.004032,-6435,-0.387766,0.0303816,0.122874,-3257,51.6539,49.31
590238375,0.0382258,-0.0377902,0.0192304,0.003999,0,-0.183677,0.17055,-9.65424,0.003999,-8,-0.404504,0.0255125,0.124625,-7256,51.6539,49.31
590242374,-0.00170712,-0.0482179,0.0221394,0.003999,0,-0.0427121,0.351617,-9.96159,0.003999,-4007,-0.404504,0.0255125,0.124625,-11255,51.6539,49.31
590246341,0.0474605,-0.0427416,0.0184841,0.003967,0,-0.185963,0.227514,-9.64115,0.003967,-7974,-0.404504,0.0255125,0.124625,-15222,51.6539,49.31
590250342,-0.00411638,-0.0382928,0.0248389,0.004001,0,-0.130959,0.231226,-10.0359,0.004001,-2375,-0.402609,0.0429252,0.127318,-19223,51.6539,49.31
590254347,0.0354928,-0.048933,0.0191618,0.004005,0,-0.142055,0.559693,-9.65127,0.004005,-6380,-0.402609,0.0429252,0.127318,-2013,50.1478,49.31
590258357,0.00505724,-0.0283742,0.0302752,0.00401,0,-0.167731,0.228581,-9.82127,0.00401,-8,-0.402575,0.0268205,0.130072,-6023,50.1478,49.31
