timestamp,time_utc_usec,lat,lon,delta_lat_lon[0],delta_lat_lon[1],alt,delta_alt,vel_n,vel_e,vel_d,pos_d_deriv,yaw,eph,epv,evh,evv,terrain_alt,pressure_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
570550528,0,1.34097047635,26.1000020458,0.0,0.0,49.966,0.0,-0.141673,0.0970345,-0.0644495,-0.0644495,0.0983,0.0141114,0.130964,0.0,0.0,48.442,50.9851,0,0,1,0
570750824,0,1.34097047096,26.1000019315,0.0,0.0,49.9654,0.0,-0.162689,0.126916,-0.0481429,-0.0481429,0.0953673,0.0140868,0.131087,0.0,0.0,48.4424,48.6425,0,0,1,0
570951203,0,1.34097044011,26.1000019321,0.0,0.0,49.9735,0.0,-0.175854,0.154838,-0.0496187,-0.0496187,0.0825605,0.0140733,0.131165,0.0,0.0,48.4428,50.4835,0,0,1,0
571161472,0,1.34097042012,26.1000020557,0.0,0.0,49.9772,0.0,-0.167169,0.195517,-0.0628313,-0.0628313,0.0657094,0.0723339,0.140447,0.0,0.0,48.4432,52.9924,0,0,1,0
571361791,0,1.34097035149,26.1000022267,0.0,0.0,49.9756,0.0,-0.161561,0.174574,-0.0599282,-0.0599282,0.0515205,0.0722863,0.140439,0.0,0.0,48.4437,48.2246,0,0,1,0
571562250,0,1.34097027078,26.1000023268,0.0,0.0,49.972,0.0,-0.142784,0.11171,-0.0732348,-0.0732348,0.0379709,0.0722114,0.14051,0.0,0.0,48.4441,52.4901,0,0,1,0
571762639,0,1.34097019751,26.1000022983,0.0,0.0,49.9848,0.0,-0.134349,0.0529592,-0.0604577,-0.0604577,0.0249931,0.0723878,0.140514,0.0,0.0,48.4445,49.3961,0,0,1,0
571962896,0,1.34097017346,26.100002258,0.0,0.0,49.9856,0.0,-0.107437,0.0605184,-0.0506213,-0.0506213,0.0155975,0.0720069,0.140433,0.0,0.0,48.4446,50.4835,0,0,1,0
572173251,0,1.34097021658,26.1000022557,0.0,0.0,49.9858,0.0,-0.0367784,0.0798479,-0.0838541,-0.0838541,0.0102133,0.101209,0.149397,0.0,0.0,48.4451,51.5697,0,0,1,0
572373444,0,1.34097028472,26.1000021767,0.0,0.0,49.998,0.0,0.0281448,0.0936276,-0.0973004,-0.0973004,0.00894555,0.101239,0.149369,0.0,0.0,48.4457,50.3986,0,0,1,0
572573825,0,1.34097040671,26.1000021343,0.0,0.0,49.9986,0.0,0.0632711,0.0987421,-0.0862714,-0.0862714,0.0180664,0.101178,0.149328,0.0,0.0,48.4459,50.1478,0,0,1,0
572774166,0,1.34097050884,26.1000019658,0.0,0.0,50.0003,0.0,0.0671759,0.0901903,-0.0855577,-0.0855577,0.0408542,0.101183,0.14942,0.0,0.0,48.4462,50.2314,0,0,1,0
572974569,0,1.3409705925,26.1000018194,0.0,0.0,50.0015,0.0,0.054167,0.0966338,-0.0762363,-0.0762363,0.0689107,0.101251,0.149352,0.0,0.0,48.4467,49.479,0,0,1,0
573184967,0,1.34097066825,26.1000016351,0.0,0.0,50.001,0.0,0.0235473,0.106171,-0.063459,-0.063459,0.0957732,0.1236,0.157827,0.0,0.0,48.4468,53.0767,0,0,1,0
573385294,0,1.34097073166,26.1000016043,0.0,0.0,50.002,0.0,0.0150634,0.142278,-0.0554451,-0.0554451,0.119245,0.123244,0.15769,0.0,0.0,48.4473,51.3189,0,0,1,0
573585697,0,1.34097081512,26.1000015761,0.0,0.0,50.004,0.0,0.0620633,0.186654,-0.0952163,-0.0952163,0.139571,0.123442,0.157715,0.0,0.0,48.4478,51.2352,0,0,1,0
