timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
352579776,4.94194,0,1,0,0,0
352879774,4.95806,0,1,0,0,0
353179775,4.96289,0,1,0,0,0
353479774,4.97256,0,1,0,0,0
353779774,4.94678,0,1,0,0,0
354079791,4.94194,0,1,0,0,0
354389780,4.96934,0,1,0,0,0
354689791,4.94839,0,1,0,0,0
354989814,4.96289,0,1,0,0,0
355289784,4.88394,0,1,0,0,0
355589816,4.9355,0,1,0,0,0
355889793,4.90005,0,1,0,0,0
356189779,4.979,0,1,0,0,0
356489784,4.93711,0,1,0,0,0
356789803,4.90811,0,1,0,0,0
357089779,4.91777,0,1,0,0,0
357389816,4.88394,0,1,0,0,0
357699774,4.98223,0,1,0,0,0
357999795,4.98223,0,1,0,0,0
358299786,4.95645,0,1,0,0,0
358599774,4.95322,0,1,0,0,0
358899774,4.95645,0,1,0,0,0
359199774,4.93872,0,1,0,0,0
359499774,4.95322,0,1,0,0,0
359799804,4.95161,0,1,0,0,0
360099774,4.93228,0,1,0,0,0
360409787,4.96611,0,1,0,0,0
360709816,4.92261,0,1,0,0,0
361009828,4.94678,0,1,0,0,0
361309814,4.9355,0,1,0,0,0
361609816,4.86782,0,1,0,0,0
361909825,4.89844,0,1,0,0,0
362209781,4.92744,0,1,0,0,0
362509787,4.94678,0,1,0,0,0
362809789,4.94033,0,1,0,0,0
363109808,4.90811,0,1,0,0,0
363409794,4.95,0,1,0,0,0
363719774,4.921,0,1,0,0,0
364019808,4.94839,0,1,0,0,0
364319774,4.97095,0,1,0,0,0
364619774,4.94839,0,1,0,0,0
364919774,4.91777,0,1,0,0,0
365219774,4.95806,0,1,0,0,0
365519791,4.93872,0,1,0,0,0
365819774,4.95322,0,1,0,0,0
366119818,4.96934,0,1,0,0,0
366419774,4.87266,0,1,0,0,0
366729824,4.92744,0,1,0,0,0
367029786,4.91294,0,1,0,0,0
367329803,4.90166,0,1,0,0,0
367629819,4.91777,0,1,0,0,0
367929816,4.91133,0,1,0,0,0
368229778,4.95806,0,1,0,0,0
368529818,4.94517,0,1,0,0,0
368829787,4.91294,0,1,0,0,0
369129826,4.95806,0,1,0,0,0
369429803,4.90972,0,1,0,0,0
369739803,4.93066,0,1,0,0,0
370039777,4.95,0,1,0,0,0
370339792,4.86943,0,1,0,0,0
370639774,4.94194,0,1,0,0,0
370939774,4.97578,0,1,0,0,0
371239800,4.95161,0,1,0,0,0
371539774,4.95,0,1,0,0,0
371839797,4.96128,0,1,0,0,0
372139774,4.95161,0,1,0,0,0
372439779,4.94839,0,1,0,0,0
372749823,4.96128,0,1,0,0,0
373049796,4.91777,0,1,0,0,0
373349780,4.93228,0,1,0,0,0
373649797,4.89199,0,1,0,0,0
373949818,4.95483,0,1,0,0,0
374249784,4.93711,0,1,0,0,0
374549816,4.9355,0,1,0,0,0
374849821,4.91777,0,1,0,0,0
375149819,4.93066,0,1,0,0,0
375449809,4.90488,0,1,0,0,0
375759774,4.84043,0,1,0,0,0
376059779,4.97256,0,1,0,0,0
376359774,4.88877,0,1,0,0,0
376659774,4.96289,0,1,0,0,0
376959794,4.93389,0,1,0,0,0
377259775,4.96934,0,1,0,0,0
377559774,4.95645,0,1,0,0,0
377859774,4.96611,0,1,0,0,0
378159779,4.95322,0,1,0,0,0
378469800,4.93389,0,1,0,0,0
378769774,4.91133,0,1,0,0,0
379069790,4.95322,0,1,0,0,0
379369793,4.93711,0,1,0,0,0
379669774,4.921,0,1,0,0,0
379969789,4.93228,0,1,0,0,0
380269796,4.90005,0,1,0,0,0
380569795,4.90811,0,1,0,0,0
380869823,4.86621,0,1,0,0,0
381169804,4.94839,0,1,0,0,0
381469777,4.979,0,1,0,0,0
381779774,4.95645,0,1,0,0,0
382079778,4.96289,0,1,0,0,0
382379776,4.93711,0,1,0,0,0
382679801,4.95967,0,1,0,0,0
382979775,4.93389,0,1,0,0,0
383279774,4.91133,0,1,0,0,0
383579775,4.96772,0,1,0,0,0
383879774,4.94839,0,1,0,0,0
384179817,4.94678,0,1,0,0,0
384479774,4.95806,0,1,0,0,0
384789824,4.92422,0,1,0,0,0
385089816,4.93066,0,1,0,0,0
385389806,4.91455,0,1,0,0,0
385689773,4.92905,0,1,0,0,0
385989816,4.94033,0,1,0,0,0
386289777,4.92261,0,1,0,0,0
386589798,4.95322,0,1,0,0,0
386889799,4.89199,0,1,0,0,0
387189821,4.94517,0,1,0,0,0
387489809,4.9355,0,1,0,0,0
387799774,4.95645,0,1,0,0,0
388099774,4.94355,0,1,0,0,0
388399807,4.88877,0,1,0,0,0
388699774,4.96611,0,1,0,0,0
388999774,4.95806,0,1,0,0,0
389299774,4.95645,0,1,0,0,0
389599774,4.93711,0,1,0,0,0
389899774,4.95322,0,1,0,0,0
390209818,4.93389,0,1,0,0,0
390509819,4.90327,0,1,0,0,0
390809796,4.90811,0,1,0,0,0
391109829,4.96772,0,1,0,0,0
391409816,4.9355,0,1,0,0,0
391709791,4.92744,0,1,0,0,0
392009777,4.93872,0,1,0,0,0
392309818,4.91616,0,1,0,0,0
392609825,4.91777,0,1,0,0,0
392919774,4.95645,0,1,0,0,0
393219774,4.93711,0,1,0,0,0
393519774,4.94355,0,1,0,0,0
393819774,4.95161,0,1,0,0,0
394119801,4.93711,0,1,0,0,0
394419774,4.92905,0,1,0,0,0
394719776,4.95806,0,1,0,0,0
395019774,4.95322,0,1,0,0,0
395319774,4.92583,0,1,0,0,0
395619774,4.88555,0,1,0,0,0
395929798,4.92422,0,1,0,0,0
396229813,4.95967,0,1,0,0,0
396529817,4.91455,0,1,0,0,0
396829831,4.94194,0,1,0,0,0
397129797,4.93066,0,1,0,0,0
397429826,4.93228,0,1,0,0,0
397729786,4.94033,0,1,0,0,0
398029796,4.87427,0,1,0,0,0
398329798,4.95161,0,1,0,0,0
398629816,4.93872,0,1,0,0,0
398939776,4.97095,0,1,0,0,0
399239774,4.91133,0,1,0,0,0
399539777,4.89521,0,1,0,0,0
399839804,4.95161,0,1,0,0,0
400139774,4.98223,0,1,0,0,0
400439774,4.97578,0,1,0,0,0
400739774,4.95806,0,1,0,0,0
401039774,4.98867,0,1,0,0,0
401339774,4.94355,0,1,0,0,0
401639775,4.9645,0,1,0,0,0
401949820,4.96611,0,1,0,0,0
402249800,4.99512,0,1,0,0,0
402549796,4.90327,0,1,0,0,0
402849829,4.92261,0,1,0,0,0
403149803,4.94678,0,1,0,0,0
403449820,4.93711,0,1,0,0,0
403749781,4.96934,0,1,0,0,0
404049818,4.96289,0,1,0,0,0
404349782,4.95967,0,1,0,0,0
404649794,4.9355,0,1,0,0,0
404959774,4.93711,0,1,0,0,0
405259778,4.96772,0,1,0,0,0
405559791,4.94678,0,1,0,0,0
405859774,4.98384,0,1,0,0,0
406159774,4.9355,0,1,0,0,0
406459777,4.93228,0,1,0,0,0
406769787,4.98062,0,1,0,0,0
407069828,4.96128,0,1,0,0,0
407369802,4.93389,0,1,0,0,0
407669790,4.93228,0,1,0,0,0
407969810,4.92422,0,1,0,0,0
408269774,4.92744,0,1,0,0,0
408569821,4.96611,0,1,0,0,0
408869800,4.98545,0,1,0,0,0
409169816,4.95645,0,1,0,0,0
409469805,4.93066,0,1,0,0,0
409779779,4.84043,0,1,0,0,0
410079774,4.95322,0,1,0,0,0
410379774,4.93389,0,1,0,0,0
410679774,4.94678,0,1,0,0,0
410979774,4.93872,0,1,0,0,0
411279849,4.94355,0,1,0,0,0
411579775,4.93711,0,1,0,0,0
411879804,4.93711,0,1,0,0,0
412179774,4.94355,0,1,0,0,0
412479774,4.93228,0,1,0,0,0
412789777,4.95806,0,1,0,0,0
413089832,4.96289,0,1,0,0,0
413389849,4.94678,0,1,0,0,0
413689796,4.96772,0,1,0,0,0
413989805,4.95967,0,1,0,0,0
414289784,4.94839,0,1,0,0,0
414589817,4.97256,0,1,0,0,0
414889815,4.9355,0,1,0,0,0
415189796,4.96611,0,1,0,0,0
415489838,4.94839,0,1,0,0,0
415799774,4.94678,0,1,0,0,0
416099774,4.95322,0,1,0,0,0
416399775,4.88071,0,1,0,0,0
416699774,4.96934,0,1,0,0,0
416999804,4.95322,0,1,0,0,0
417299774,4.96772,0,1,0,0,0
417599774,4.92583,0,1,0,0,0
417899774,4.96289,0,1,0,0,0
418199774,4.95806,0,1,0,0,0
418499775,4.95322,0,1,0,0,0
418809805,4.96128,0,1,0,0,0
419109793,4.95967,0,1,0,0,0
419409835,4.95,0,1,0,0,0
419709816,4.95645,0,1,0,0,0
420009816,4.95645,0,1,0,0,0
420309790,4.95645,0,1,0,0,0
420609779,4.95,0,1,0,0,0
420909796,4.92905,0,1,0,0,0
421209798,4.98223,0,1,0,0,0
421509794,4.95967,0,1,0,0,0
421819774,4.95806,0,1,0,0,0
422119775,4.96128,0,1,0,0,0
422419775,4.98545,0,1,0,0,0
422719794,4.94678,0,1,0,0,0
423019774,4.94517,0,1,0,0,0
423319774,4.91133,0,1,0,0,0
423619774,4.92261,0,1,0,0,0
423919774,4.94839,0,1,0,0,0
424219774,4.94033,0,1,0,0,0
424519776,4.90649,0,1,0,0,0
424829809,4.98867,0,1,0,0,0
425129779,4.96934,0,1,0,0,0
425429779,4.95322,0,1,0,0,0
425729818,4.99028,0,1,0,0,0
426029790,4.94517,0,1,0,0,0
426329789,4.94355,0,1,0,0,0
426629816,4.95645,0,1,0,0,0
426929814,4.96289,0,1,0,0,0
427229821,4.9355,0,1,0,0,0
427529799,4.97256,0,1,0,0,0
427839774,4.92261,0,1,0,0,0
428139774,4.90811,0,1,0,0,0
428439805,4.92583,0,1,0,0,0
428739788,4.921,0,1,0,0,0
429039774,4.84365,0,1,0,0,0
429339777,4.93711,0,1,0,0,0
429639776,4.90327,0,1,0,0,0
429949816,4.95967,0,1,0,0,0
430249796,4.84526,0,1,0,0,0
430549817,4.93711,0,1,0,0,0
430849784,4.95322,0,1,0,0,0
431149803,4.90972,0,1,0,0,0
431449780,4.93066,0,1,0,0,0
431749816,4.92583,0,1,0,0,0
432049822,4.88555,0,1,0,0,0
432359774,4.92583,0,1,0,0,0
432659786,4.92261,0,1,0,0,0
432959774,4.94517,0,1,0,0,0
433259774,4.94194,0,1,0,0,0
433559774,4.92422,0,1,0,0,0
433859774,4.93872,0,1,0,0,0
434159814,4.86299,0,1,0,0,0
434459777,4.92744,0,1,0,0,0
434769817,4.93711,0,1,0,0,0
435069822,4.95161,0,1,0,0,0
435369833,4.92422,0,1,0,0,0
435669773,4.98062,0,1,0,0,0
435969816,4.96934,0,1,0,0,0
436269792,4.97578,0,1,0,0,0
436569802,4.921,0,1,0,0,0
436869782,4.94839,0,1,0,0,0
437169816,4.87104,0,1,0,0,0
437469784,4.95967,0,1,0,0,0
437779774,4.94678,0,1,0,0,0
438079777,4.92744,0,1,0,0,0
438379802,4.93066,0,1,0,0,0
438679774,4.9645,0,1,0,0,0
438979774,4.9355,0,1,0,0,0
439279774,4.92583,0,1,0,0,0
439579774,4.93228,0,1,0,0,0
439879791,4.92261,0,1,0,0,0
440179774,4.90972,0,1,0,0,0
440479775,4.94194,0,1,0,0,0
440789822,4.95967,0,1,0,0,0
441089806,4.94033,0,1,0,0,0
441389773,4.94678,0,1,0,0,0
441689790,4.95483,0,1,0,0,0
441989806,4.9645,0,1,0,0,0
442289816,4.94517,0,1,0,0,0
442589809,4.99834,0,1,0,0,0
442889788,4.90488,0,1,0,0,0
443189800,4.95806,0,1,0,0,0
443489822,4.9355,0,1,0,0,0
444099805,4.94517,0,1,0,0,0
444399776,4.90811,0,1,0,0,0
444699780,4.93066,0,1,0,0,0
444999774,4.92422,0,1,0,0,0
445299774,4.86299,0,1,0,0,0
445599803,4.8791,0,1,0,0,0
445899776,4.90488,0,1,0,0,0
446199780,4.91133,0,1,0,0,0
446499774,4.95645,0,1,0,0,0
446809788,4.95806,0,1,0,0,0
447109794,4.96289,0,1,0,0,0
447409837,4.98384,0,1,0,0,0
447709800,4.97578,0,1,0,0,0
448009784,4.96289,0,1,0,0,0
448309811,4.85654,0,1,0,0,0
448609816,4.95322,0,1,0,0,0
448919775,4.92583,0,1,0,0,0
449219774,4.95806,0,1,0,0,0
449519774,4.89683,0,1,0,0,0
449819785,4.92422,0,1,0,0,0
450119774,4.92261,0,1,0,0,0
450419774,4.91777,0,1,0,0,0
450719778,4.85332,0,1,0,0,0
451019774,4.94194,0,1,0,0,0
451319801,4.94678,0,1,0,0,0
451629792,4.93066,0,1,0,0,0
451929778,4.92744,0,1,0,0,0
452229783,4.95483,0,1,0,0,0
452529772,4.95645,0,1,0,0,0
452829820,4.94355,0,1,0,0,0
453129830,4.96772,0,1,0,0,0
453429825,4.93389,0,1,0,0,0
453729792,4.89683,0,1,0,0,0
454029797,4.95645,0,1,0,0,0
454329821,4.91616,0,1,0,0,0
454629791,4.96611,0,1,0,0,0
454939774,4.93066,0,1,0,0,0
455239781,4.95,0,1,0,0,0
455539789,4.94678,0,1,0,0,0
455839776,4.82109,0,1,0,0,0
456139774,4.94839,0,1,0,0,0
456439782,4.94678,0,1,0,0,0
456739774,4.93711,0,1,0,0,0
457039792,4.92261,0,1,0,0,0
457349818,4.94033,0,1,0,0,0
457649813,4.92583,0,1,0,0,0
457949783,4.96611,0,1,0,0,0
458249794,4.93389,0,1,0,0,0
458549783,4.921,0,1,0,0,0
458849777,4.94355,0,1,0,0,0
459149819,4.94355,0,1,0,0,0
460049824,4.86299,0,1,0,0,0
460349773,4.93228,0,1,0,0,0
460649822,4.95322,0,1,0,0,0
460959774,4.87749,0,1,0,0,0
461259774,4.91294,0,1,0,0,0
461559774,4.94678,0,1,0,0,0
461859774,4.91455,0,1,0,0,0
462159774,4.91294,0,1,0,0,0
462459774,4.94355,0,1,0,0,0
462759791,4.91455,0,1,0,0,0
463059774,4.94839,0,1,0,0,0
463359777,4.94517,0,1,0,0,0
463669834,4.94678,0,1,0,0,0
463969787,4.94355,0,1,0,0,0
464269797,4.97417,0,1,0,0,0
464569786,4.96611,0,1,0,0,0
464869797,4.94678,0,1,0,0,0
465169784,4.96934,0,1,0,0,0
465469807,4.97095,0,1,0,0,0
465769816,4.921,0,1,0,0,0
466069784,4.94355,0,1,0,0,0
466369786,4.97256,0,1,0,0,0
466679774,4.96289,0,1,0,0,0
466979797,4.94678,0,1,0,0,0
467279776,4.95645,0,1,0,0,0
467579774,4.92744,0,1,0,0,0
467879774,4.96611,0,1,0,0,0
468179816,4.96934,0,1,0,0,0
468479801,4.95967,0,1,0,0,0
468779774,4.95806,0,1,0,0,0
469089800,4.95322,0,1,0,0,0
469389790,4.93872,0,1,0,0,0
469689779,4.979,0,1,0,0,0
469989827,4.94355,0,1,0,0,0
470289816,4.95161,0,1,0,0,0
470589803,4.9645,0,1,0,0,0
470889780,4.96611,0,1,0,0,0
471189787,4.89683,0,1,0,0,0
471489784,4.95,0,1,0,0,0
471799774,4.89844,0,1,0,0,0
472099774,4.90649,0,1,0,0,0
472399781,4.8791,0,1,0,0,0
472699786,4.96128,0,1,0,0,0
472999774,4.96289,0,1,0,0,0
473299774,4.95645,0,1,0,0,0
473599778,4.97578,0,1,0,0,0
473899774,4.96289,0,1,0,0,0
474199805,4.95967,0,1,0,0,0
474499775,4.94839,0,1,0,0,0
474809819,4.98545,0,1,0,0,0
475109825,4.9645,0,1,0,0,0
475409807,4.95645,0,1,0,0,0
475709825,4.96611,0,1,0,0,0
476009817,4.93066,0,1,0,0,0
476309817,4.99189,0,1,0,0,0
476609816,4.96934,0,1,0,0,0
476909807,4.94033,0,1,0,0,0
477209785,4.95483,0,1,0,0,0
477509818,4.9355,0,1,0,0,0
477819774,4.95322,0,1,0,0,0
478119774,4.95967,0,1,0,0,0
478419786,4.95483,0,1,0,0,0
478719774,4.94033,0,1,0,0,0
479019774,4.93872,0,1,0,0,0
479319801,4.95806,0,1,0,0,0
479619774,4.93228,0,1,0,0,0
479919792,4.96289,0,1,0,0,0
480219774,4.96289,0,1,0,0,0
480519784,4.89199,0,1,0,0,0
480829787,4.87266,0,1,0,0,0
481129775,4.98223,0,1,0,0,0
481429812,4.96611,0,1,0,0,0
481729818,4.95161,0,1,0,0,0
482029792,4.98384,0,1,0,0,0
482329788,4.95,0,1,0,0,0
482629773,4.92261,0,1,0,0,0
482929817,4.95,0,1,0,0,0
483229786,4.97578,0,1,0,0,0
483539774,4.95645,0,1,0,0,0
483839815,4.96289,0,1,0,0,0
484139811,4.97578,0,1,0,0,0
484439774,4.97256,0,1,0,0,0
484739774,4.94839,0,1,0,0,0
485039775,4.92583,0,1,0,0,0
485339774,4.93066,0,1,0,0,0
485639791,4.89199,0,1,0,0,0
485949816,4.93228,0,1,0,0,0
486249818,4.93711,0,1,0,0,0
486549799,4.93066,0,1,0,0,0
486849818,4.96289,0,1,0,0,0
487149816,4.96289,0,1,0,0,0
487449822,4.94678,0,1,0,0,0
487749837,4.96772,0,1,0,0,0
488049797,4.92422,0,1,0,0,0
488349794,4.94194,0,1,0,0,0
488659774,4.95645,0,1,0,0,0
488959774,4.93389,0,1,0,0,0
489259774,4.96289,0,1,0,0,0
489559774,4.91777,0,1,0,0,0
489859783,4.95645,0,1,0,0,0
490159778,4.91938,0,1,0,0,0
490459774,4.93872,0,1,0,0,0
490759774,4.86299,0,1,0,0,0
491059778,4.95483,0,1,0,0,0
491359801,4.97578,0,1,0,0,0
491659774,4.93389,0,1,0,0,0
491969797,5.01123,0,1,0,0,0
492269798,4.93066,0,1,0,0,0
492569776,4.95806,0,1,0,0,0
492869776,4.92583,0,1,0,0,0
493169815,4.91133,0,1,0,0,0
493469783,4.8791,0,1,0,0,0
493769816,4.90811,0,1,0,0,0
494069777,4.93872,0,1,0,0,0
494379774,4.96289,0,1,0,0,0
494679774,4.95161,0,1,0,0,0
494979775,4.98867,0,1,0,0,0
495279774,4.94194,0,1,0,0,0
495579785,4.94355,0,1,0,0,0
495879774,4.88232,0,1,0,0,0
496179774,4.95322,0,1,0,0,0
496479784,4.98223,0,1,0,0,0
496789809,4.95483,0,1,0,0,0
497089816,4.92261,0,1,0,0,0
497389801,4.90327,0,1,0,0,0
497689785,4.92261,0,1,0,0,0
497989789,4.93066,0,1,0,0,0
498289779,4.96289,0,1,0,0,0
498589791,4.91455,0,1,0,0,0
498889798,4.95161,0,1,0,0,0
499189800,4.95322,0,1,0,0,0
499489805,4.95645,0,1,0,0,0
499799775,4.94033,0,1,0,0,0
500099775,4.95645,0,1,0,0,0
500399774,4.94033,0,1,0,0,0
500699774,4.9355,0,1,0,0,0
500999774,4.86782,0,1,0,0,0
501299786,4.98545,0,1,0,0,0
501599774,4.96611,0,1,0,0,0
501899774,4.94194,0,1,0,0,0
502199775,4.95645,0,1,0,0,0
502499774,4.93711,0,1,0,0,0
502809789,4.92261,0,1,0,0,0
503109796,4.94678,0,1,0,0,0
503409792,4.94355,0,1,0,0,0
503709804,4.91777,0,1,0,0,0
504009780,4.91777,0,1,0,0,0
504309798,4.91938,0,1,0,0,0
504609773,4.91133,0,1,0,0,0
504919778,4.95967,0,1,0,0,0
505219774,4.97256,0,1,0,0,0
505519774,4.9645,0,1,0,0,0
505819774,4.95322,0,1,0,0,0
506119778,4.92583,0,1,0,0,0
506419780,4.88877,0,1,0,0,0
506719774,4.98867,0,1,0,0,0
507019802,4.95967,0,1,0,0,0
507319774,4.96289,0,1,0,0,0
507629802,4.95967,0,1,0,0,0
507929816,4.90811,0,1,0,0,0
508229785,4.90005,0,1,0,0,0
508529803,4.92744,0,1,0,0,0
508829814,4.88071,0,1,0,0,0
509129829,4.91133,0,1,0,0,0
509429784,4.95322,0,1,0,0,0
509729786,4.91616,0,1,0,0,0
510029794,4.94678,0,1,0,0,0
510329815,4.91455,0,1,0,0,0
510629792,4.93228,0,1,0,0,0
510939774,4.91133,0,1,0,0,0
511239774,4.84365,0,1,0,0,0
511539774,4.96611,0,1,0,0,0
511839774,4.94033,0,1,0,0,0
512139774,4.91294,0,1,0,0,0
512439774,4.9645,0,1,0,0,0
512739815,4.87427,0,1,0,0,0
513039774,4.94839,0,1,0,0,0
513649816,4.90649,0,1,0,0,0
513949782,4.88877,0,1,0,0,0
514249816,4.92905,0,1,0,0,0
514549823,4.92261,0,1,0,0,0
514849810,4.93228,0,1,0,0,0
515149796,4.90649,0,1,0,0,0
515449796,4.92422,0,1,0,0,0
515749820,4.921,0,1,0,0,0
516049784,4.92261,0,1,0,0,0
516349794,4.96289,0,1,0,0,0
516649816,4.921,0,1,0,0,0
516959774,4.90972,0,1,0,0,0
517259774,4.90488,0,1,0,0,0
517559774,4.93066,0,1,0,0,0
517859774,4.95806,0,1,0,0,0
518159777,4.95322,0,1,0,0,0
518459789,4.94517,0,1,0,0,0
518759774,4.95967,0,1,0,0,0
519059774,4.96289,0,1,0,0,0
519369815,4.93228,0,1,0,0,0
519669795,4.95322,0,1,0,0,0
519969783,4.91455,0,1,0,0,0
520269785,4.8646,0,1,0,0,0
520569815,4.92583,0,1,0,0,0
520869820,4.84849,0,1,0,0,0
521169818,4.91133,0,1,0,0,0
521469784,4.91777,0,1,0,0,0
521769793,4.91616,0,1,0,0,0
522069800,4.91938,0,1,0,0,0
522369827,4.91777,0,1,0,0,0
522669784,4.92744,0,1,0,0,0
522979774,4.91616,0,1,0,0,0
523279821,4.97739,0,1,0,0,0
523579774,4.99189,0,1,0,0,0
523879774,4.94517,0,1,0,0,0
524179783,4.97578,0,1,0,0,0
524479776,4.98384,0,1,0,0,0
524779774,4.94517,0,1,0,0,0
525079774,4.94517,0,1,0,0,0
525389816,4.91938,0,1,0,0,0
525689816,4.94678,0,1,0,0,0
525989790,4.97095,0,1,0,0,0
526289774,4.94678,0,1,0,0,0
526589773,4.94355,0,1,0,0,0
526889790,4.92261,0,1,0,0,0
527189782,4.94033,0,1,0,0,0
527489819,4.93066,0,1,0,0,0
527799781,4.93711,0,1,0,0,0
528099774,4.94033,0,1,0,0,0
528399774,4.93872,0,1,0,0,0
528699774,4.96289,0,1,0,0,0
528999776,4.93711,0,1,0,0,0
529299785,4.97256,0,1,0,0,0
529599774,4.94033,0,1,0,0,0
529899792,4.96289,0,1,0,0,0
530209790,4.91616,0,1,0,0,0
530509778,4.92422,0,1,0,0,0
530809821,4.9355,0,1,0,0,0
531109816,4.91616,0,1,0,0,0
531409798,4.93066,0,1,0,0,0
531709800,4.93066,0,1,0,0,0
532009808,4.92905,0,1,0,0,0
532309784,4.921,0,1,0,0,0
532609819,4.91294,0,1,0,0,0
532919774,4.96289,0,1,0,0,0
533219774,4.9355,0,1,0,0,0
533519820,4.97095,0,1,0,0,0
533819774,4.97256,0,1,0,0,0
534119815,4.95645,0,1,0,0,0
534419775,4.96611,0,1,0,0,0
534729821,4.94678,0,1,0,0,0
535029816,4.94194,0,1,0,0,0
535329823,4.84365,0,1,0,0,0
535629848,4.95322,0,1,0,0,0
535929799,4.93066,0,1,0,0,0
536229823,4.9355,0,1,0,0,0
536529782,4.96934,0,1,0,0,0
536829791,4.9355,0,1,0,0,0
537129797,4.97417,0,1,0,0,0
537439774,4.93711,0,1,0,0,0
537739775,4.95,0,1,0,0,0
538039774,4.96289,0,1,0,0,0
538339794,4.93389,0,1,0,0,0
538639774,4.94839,0,1,0,0,0
538939774,4.91133,0,1,0,0,0
539239834,4.93389,0,1,0,0,0
539539774,4.97095,0,1,0,0,0
539849798,4.94033,0,1,0,0,0
540149793,4.93228,0,1,0,0,0
540449802,4.95483,0,1,0,0,0
540749822,4.94839,0,1,0,0,0
541049848,4.9645,0,1,0,0,0
541349800,4.94839,0,1,0,0,0
541649776,4.94355,0,1,0,0,0
541949781,4.96289,0,1,0,0,0
542249784,4.95967,0,1,0,0,0
542549796,4.94194,0,1,0,0,0
542859778,4.96289,0,1,0,0,0
