timestamp,min_distance,max_distance,current_distance,covariance,type,id,orientation
1091294657,0.01,120.0,1.25,0.0,0,0,8
1091346251,0.01,120.0,0.67,0.0,0,0,8
1091396629,0.01,120.0,0.85,0.0,0,0,8
1091447197,0.01,120.0,1.21,0.0,0,0,8
1091498726,0.01,120.0,1.11,0.0,0,0,8
1091548872,0.01,120.0,1.11,0.0,0,0,8
1091598661,0.01,120.0,1.11,0.0,0,0,8
1091650727,0.01,120.0,1.33,0.0,0,0,8
1091704337,0.01,120.0,1.33,0.0,0,0,8
1091755676,0.01,120.0,1.13,0.0,0,0,8
1091807323,0.01,120.0,1.33,0.0,0,0,8
1091858446,0.01,120.0,1.45,0.0,0,0,8
1091909673,0.01,120.0,0.19,0.0,0,0,8
1091960160,0.01,120.0,1.02,0.0,0,0,8
1092010666,0.01,120.0,1.17,0.0,0,0,8
1092060756,0.01,120.0,0.87,0.0,0,0,8
1092114088,0.01,120.0,0.97,0.0,0,0,8
1092165812,0.01,120.0,1.13,0.0,0,0,8
1092216873,0.01,120.0,0.7,0.0,0,0,8
1092268417,0.01,120.0,1.3,0.0,0,0,8
1092320448,0.01,120.0,0.73,0.0,0,0,8
1092372467,0.01,120.0,0.9,0.0,0,0,8
1092425688,0.01,120.0,1.01,0.0,0,0,8
1092476579,0.01,120.0,0.92,0.0,0,0,8
1092528871,0.01,120.0,0.92,0.0,0,0,8
1092579174,0.01,120.0,1.23,0.0,0,0,8
1092628646,0.01,120.0,1.16,0.0,0,0,8
1092679003,0.01,120.0,1.54,0.0,0,0,8
1092728645,0.01,120.0,1.15,0.0,0,0,8
1092778764,0.01,120.0,1.01,0.0,0,0,8
1092829712,0.01,120.0,0.91,0.0,0,0,8
1092880656,0.01,120.0,0.82,0.0,0,0,8
1092931656,0.01,120.0,1.06,0.0,0,0,8
1092982669,0.01,120.0,0.88,0.0,0,0,8
1093032635,0.01,120.0,1.09,0.0,0,0,8
1093083629,0.01,120.0,0.64,0.0,0,0,8
1093135724,0.01,120.0,0.93,0.0,0,0,8
1093187339,0.01,120.0,1.02,0.0,0,0,8
1093238181,0.01,120.0,1.07,0.0,0,0,8
1093288663,0.01,120.0,1.07,0.0,0,0,8
1093340664,0.01,120.0,0.89,0.0,0,0,8
1093391251,0.01,120.0,1.13,0.0,0,0,8
1093441436,0.01,120.0,0.97,0.0,0,0,8
1093492645,0.01,120.0,0.94,0.0,0,0,8
1093543645,0.01,120.0,1.21,0.0,0,0,8
1093596091,0.01,120.0,1.07,0.0,0,0,8
1093647041,0.01,120.0,1.31,0.0,0,0,8
1093696755,0.01,120.0,0.84,0.0,0,0,8
1093747641,0.01,120.0,1.94,0.0,0,0,8
1093798153,0.01,120.0,1.1,0.0,0,0,8
1093847715,0.01,120.0,0.9,0.0,0,0,8
1093897718,0.01,120.0,0.72,0.0,0,0,8
1093947825,0.01,120.0,0.8,0.0,0,0,8
1093999407,0.01,120.0,0.84,0.0,0,0,8
1094051558,0.01,120.0,0.93,0.0,0,0,8
1094101655,0.01,120.0,0.74,0.0,0,0,8
1094151714,0.01,120.0,1.02,0.0,0,0,8
1094201679,0.01,120.0,1.02,0.0,0,0,8
1094251732,0.01,120.0,0.94,0.0,0,0,8
1094301682,0.01,120.0,1.0,0.0,0,0,8
1094352642,0.01,120.0,0.75,0.0,0,0,8
1094403646,0.01,120.0,0.56,0.0,0,0,8
1094455306,0.01,120.0,1.05,0.0,0,0,8
1094508085,0.01,120.0,1.05,0.0,0,0,8
1094558234,0.01,120.0,1.21,0.0,0,0,8
1094609063,0.01,120.0,0.89,0.0,0,0,8
1094659820,0.01,120.0,1.12,0.0,0,0,8
1094711401,0.01,120.0,1.06,0.0,0,0,8
1094761733,0.01,120.0,0.82,0.0,0,0,8
1094811629,0.01,120.0,1.04,0.0,0,0,8
1094861791,0.01,120.0,0.41,0.0,0,0,8
1094911700,0.01,120.0,1.02,0.0,0,0,8
1094961720,0.01,120.0,0.87,0.0,0,0,8
1095011643,0.01,120.0,0.77,0.0,0,0,8
1095061674,0.01,120.0,0.5,0.0,0,0,8
1095113048,0.01,120.0,0.99,0.0,0,0,8
1095163836,0.01,120.0,0.61,0.0,0,0,8
1095213646,0.01,120.0,0.39,0.0,0,0,8
1095265700,0.01,120.0,0.48,0.0,0,0,8
1095318567,0.01,120.0,0.0,0.0,0,0,8
1095369709,0.01,120.0,0.63,0.0,0,0,8
1095419677,0.01,120.0,0.72,0.0,0,0,8
1095470282,0.01,120.0,1.22,0.0,0,0,8
1095519749,0.01,120.0,0.6,0.0,0,0,8
1095569925,0.01,120.0,1.0,0.0,0,0,8
1095621252,0.01,120.0,1.18,0.0,0,0,8
1095671642,0.01,120.0,1.14,0.0,0,0,8
1095722758,0.01,120.0,0.85,0.0,0,0,8
1095774471,0.01,120.0,1.56,0.0,0,0,8
1095824629,0.01,120.0,1.25,0.0,0,0,8
1095874861,0.01,120.0,0.9,0.0,0,0,8
1095924643,0.01,120.0,0.84,0.0,0,0,8
1095975766,0.01,120.0,0.88,0.0,0,0,8
1096026345,0.01,120.0,1.01,0.0,0,0,8
1096076648,0.01,120.0,1.06,0.0,0,0,8
1096126838,0.01,120.0,0.81,0.0,0,0,8
1096178246,0.01,120.0,1.02,0.0,0,0,8
1096227838,0.01,120.0,0.92,0.0,0,0,8
1096278342,0.01,120.0,1.02,0.0,0,0,8
1096331034,0.01,120.0,0.09,0.0,0,0,8
1096381388,0.01,120.0,1.01,0.0,0,0,8
1096431690,0.01,120.0,1.05,0.0,0,0,8
1096482851,0.01,120.0,1.0,0.0,0,0,8
1096534223,0.01,120.0,0.92,0.0,0,0,8
1096583630,0.01,120.0,1.04,0.0,0,0,8
1096634506,0.01,120.0,1.12,0.0,0,0,8
1096686577,0.01,120.0,0.88,0.0,0,0,8
1096736752,0.01,120.0,0.73,0.0,0,0,8
1096788344,0.01,120.0,1.26,0.0,0,0,8
1096841755,0.01,120.0,0.42,0.0,0,0,8
1096892306,0.01,120.0,0.51,0.0,0,0,8
1096941859,0.01,120.0,1.52,0.0,0,0,8
1096992532,0.01,120.0,1.02,0.0,0,0,8
1097044560,0.01,120.0,1.53,0.0,0,0,8
1097094661,0.01,120.0,1.15,0.0,0,0,8
1097145647,0.01,120.0,0.8,0.0,0,0,8
1097196645,0.01,120.0,1.02,0.0,0,0,8
1097248332,0.01,120.0,0.74,0.0,0,0,8
1097301404,0.01,120.0,0.91,0.0,0,0,8
1097353167,0.01,120.0,1.35,0.0,0,0,8
1097402757,0.01,120.0,0.98,0.0,0,0,8
1097453010,0.01,120.0,1.8,0.0,0,0,8
1097502771,0.01,120.0,0.95,0.0,0,0,8
1097553206,0.01,120.0,0.95,0.0,0,0,8
1097602787,0.01,120.0,0.95,0.0,0,0,8
1097653256,0.01,120.0,0.81,0.0,0,0,8
1097703290,0.01,120.0,1.06,0.0,0,0,8
1097752659,0.01,120.0,0.88,0.0,0,0,8
1097803944,0.01,120.0,0.98,0.0,0,0,8
1097854726,0.01,120.0,0.92,0.0,0,0,8
1097905786,0.01,120.0,0.98,0.0,0,0,8
1097955636,0.01,120.0,0.98,0.0,0,0,8
1098006254,0.01,120.0,1.22,0.0,0,0,8
1098056629,0.01,120.0,1.17,0.0,0,0,8
1098106672,0.01,120.0,0.83,0.0,0,0,8
1098158166,0.01,120.0,1.92,0.0,0,0,8
1098207642,0.01,120.0,0.67,0.0,0,0,8
1098258360,0.01,120.0,0.89,0.0,0,0,8
