timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
1092989308,20.9167,21.2052,13.4908,11.2291,154.532,0.662371,1.09961,6,1,0
1093289161,20.9559,21.1854,13.2443,11.5178,155.524,0.65993,1.1004,6,1,0
1093593273,21.2986,21.1679,10.7927,11.7504,156.552,0.658366,1.10091,6,1,0
1093890826,21.1811,21.2388,10.9707,10.729,157.296,0.666533,1.09826,6,1,0
1094190868,21.2105,21.1318,11.6418,12.2049,158.504,0.653328,1.10255,6,1,0
1094490858,20.7307,21.1331,14.2167,11.9751,159.458,0.653745,1.10241,6,1,0
1094792455,21.2399,21.1989,10.6283,11.054,160.28,0.661822,1.09978,6,1,0
1095092471,21.4161,21.0656,10.3681,12.928,161.586,0.645206,1.1052,6,1,0
1095392438,20.525,21.0677,15.9014,12.4465,162.541,0.64567,1.10505,6,1,0
1095692427,21.328,21.1563,8.8615,11.1745,163.351,0.656702,1.10145,6,1,0
1096002105,20.2606,21.1958,16.2164,10.6261,164.192,0.659714,1.10047,6,1,0
1096302240,21.2007,21.1263,11.1488,11.8262,165.36,0.651831,1.10304,6,1,0
1096602187,21.1811,21.1402,11.5323,11.6543,166.309,0.653997,1.10233,6,1,0
1096901242,21.6511,21.1438,8.16299,11.6581,167.28,0.654693,1.1021,6,1,0
1097203731,21.4553,21.1654,10.0805,11.3953,168.193,0.657391,1.10122,6,1,0
1097503658,21.1419,21.1435,11.9295,11.7514,169.206,0.654917,1.10203,6,1,0
1097805142,21.4161,21.1563,10.1763,11.5984,170.162,0.657012,1.10135,6,1,0
1098105310,21.5826,21.1649,9.29978,11.5441,171.115,0.658075,1.101,6,1,0
1098405226,21.1126,21.0798,12.9704,12.6847,172.286,0.647479,1.10446,6,1,0
1098707070,21.0636,21.0711,13.5182,12.6183,173.317,0.646939,1.10464,6,1,0
1099010848,22.2387,21.1809,3.21863,11.0795,174.097,0.660749,1.10013,6,1,0
1099310821,21.2203,21.1704,10.5598,11.1415,175.013,0.657308,1.10125,6,1,0
1099610965,21.2105,21.1404,10.8064,11.5499,176.027,0.653651,1.10244,6,1,0
1099916496,21.1419,21.1406,11.4912,11.4619,176.983,0.653551,1.10247,6,1,0
1100217202,21.1517,21.1376,10.9296,11.4419,177.939,0.653163,1.1026,6,1,0
1100517048,21.2399,21.1334,10.8475,11.5126,178.906,0.652529,1.10281,6,1,0
1100818063,21.1321,21.13,11.7514,11.5475,179.875,0.652047,1.10297,6,1,0
1101108132,21.1126,21.1301,11.6692,11.5646,180.81,0.652125,1.10294,6,1,0
1101422457,21.2203,21.1291,11.1214,11.5855,181.826,0.652172,1.10292,6,1,0
1101723671,20.9853,21.1438,11.9295,11.356,182.754,0.654189,1.10227,6,1,0
1102023691,20.3879,21.1334,15.2577,11.4205,183.718,0.652994,1.10266,6,1,0
1102323746,21.1224,21.0777,10.4229,12.1467,184.867,0.646844,1.10467,6,1,0
1102625579,21.3182,21.1352,10.1079,11.3076,185.716,0.653675,1.10243,6,1,0
1102933254,21.0342,21.1449,11.8747,11.2088,186.659,0.654303,1.10223,6,1,0
1103233277,21.1419,21.1551,11.2857,11.1751,187.59,0.655515,1.10183,6,1,0
1103534853,21.1028,21.1255,12.0938,11.6246,188.617,0.651724,1.10307,6,1,0
1103826817,21.1126,21.1078,12.1075,11.801,189.592,0.649578,1.10377,6,1,0
1104130890,21.1713,21.1062,11.5049,11.7916,190.588,0.649554,1.10378,6,1,0
1104430820,21.1224,21.1056,11.4912,11.7557,191.563,0.649481,1.1038,6,1,0
1104728538,20.9265,21.1099,12.4636,11.6489,192.511,0.649856,1.10368,6,1,0
1105040545,20.1823,21.0722,15.2166,11.9959,193.595,0.645117,1.10523,6,1,0
1105340539,21.6511,21.0737,7.49187,11.8881,194.625,0.645703,1.10504,6,1,0
1105642631,20.8775,21.0829,13.395,11.6991,195.559,0.645755,1.10502,6,1,0
1105942639,21.7295,21.069,8.53279,11.9757,196.598,0.644439,1.10545,6,1,0
1106242129,20.0843,21.0624,20.0103,11.9224,197.518,0.642362,1.10614,6,1,0
1106543759,20.6229,21.0045,13.5593,12.6849,198.707,0.636801,1.10796,6,1,0
1106843619,20.858,21.0186,12.5595,12.3181,199.7,0.639057,1.10722,6,1,0
1107143731,21.1028,20.9983,11.3268,12.552,200.79,0.6369,1.10793,6,1,0
1107445306,21.4847,21.0518,9.43674,11.8079,201.686,0.643319,1.10582,6,1,0
1107745703,21.2888,21.0513,10.8064,11.8613,202.665,0.642598,1.10606,6,1,0
1108045383,21.2594,21.0888,11.6281,11.4066,203.538,0.64682,1.10467,6,1,0
1108346923,20.9167,21.0599,12.2171,11.8424,204.582,0.643456,1.10578,6,1,0
1108646781,20.6327,21.0667,13.8606,11.6901,205.541,0.644534,1.10542,6,1,0
1108947303,21.0244,21.0623,11.7788,11.8112,206.554,0.644118,1.10556,6,1,0
1109246768,21.6707,21.0899,8.23147,11.531,207.492,0.647756,1.10437,6,1,0
1109548460,20.7698,21.0636,14.4085,11.7792,208.476,0.643472,1.10577,6,1,0
1109860516,20.1333,21.0666,16.7506,11.6035,209.452,0.643757,1.10568,6,1,0
1110160489,21.0832,20.9829,13.3676,12.8894,210.692,0.633933,1.10891,6,1,0
1110464149,21.4651,21.0051,9.86133,12.5303,211.693,0.63742,1.10776,6,1,0
1110762184,21.514,21.071,7.94385,11.558,212.549,0.645666,1.10505,6,1,0
1111062096,21.4651,21.1264,8.71084,10.8842,213.374,0.651554,1.10313,6,1,0
1111367991,20.9461,21.0993,11.9569,11.3669,214.396,0.647814,1.10435,6,1,0
1111667777,21.1419,21.1111,11.2036,11.22,215.318,0.649346,1.10385,6,1,0
1111967769,21.044,21.109,11.5323,11.2428,216.258,0.648606,1.10409,6,1,0
1112269467,21.044,21.089,11.9843,11.5152,217.258,0.645853,1.10499,6,1,0
1112561754,20.8384,21.066,12.7102,11.7269,218.237,0.642857,1.10597,6,1,0
1112873452,21.1615,21.0439,10.7379,11.9148,219.301,0.640207,1.10684,6,1,0
1113173459,21.093,21.0533,11.4501,11.6865,220.244,0.641105,1.10655,6,1,0
1113475073,20.9657,21.0457,12.1349,11.7037,221.224,0.640019,1.10691,6,1,0
1114075283,20.0354,21.0565,16.819,11.3364,223.101,0.641199,1.10652,6,1,0
1114376705,20.5054,20.8349,16.4903,14.326,224.686,0.614412,1.11539,6,1,0
1114676438,21.6707,20.9183,7.35491,12.9591,225.614,0.62636,1.11141,6,1,0
1114976469,21.3182,21.0648,9.9572,10.8735,226.235,0.642507,1.10609,6,1,0
1115272403,21.0538,21.0682,11.8336,11.0883,227.166,0.642267,1.10617,6,1,0
1115572640,21.1615,21.082,10.9981,11.1249,228.101,0.644447,1.10545,6,1,0
1115874097,21.1419,21.1016,11.0529,10.9951,229.007,0.647219,1.10454,6,1,0
1116176109,21.2203,21.0878,10.8885,11.3085,229.997,0.645827,1.105,6,1,0
1116474072,21.0832,21.0925,11.1077,11.2572,230.919,0.646505,1.10478,6,1,0
1116783767,20.8873,21.0873,12.6828,11.3128,231.894,0.64582,1.105,6,1,0
1117085147,21.1321,21.0897,10.7653,11.326,232.851,0.64642,1.10481,6,1,0
1117385269,21.328,21.0625,9.69697,11.715,233.881,0.64327,1.10584,6,1,0
1117685783,20.7307,21.0974,14.5729,11.1871,234.718,0.646867,1.10466,6,1,0
1117985823,21.847,21.0957,6.6564,11.4405,235.721,0.647359,1.1045,6,1,0
1118287291,20.4956,21.0584,16.1068,11.8068,236.725,0.642398,1.10612,6,1,0
1118586970,21.377,21.0333,9.6011,12.0501,237.782,0.640141,1.10687,6,1,0
1118887285,21.3574,21.0306,8.91628,11.9486,238.768,0.639737,1.107,6,1,0
1119188551,21.6414,21.0946,7.77949,11.0441,239.567,0.6469,1.10465,6,1,0
1119488741,20.858,21.0786,13.5045,11.2837,240.497,0.643538,1.10575,6,1,0
1119788466,20.574,21.033,14.3126,11.8082,241.543,0.638497,1.10741,6,1,0
1120090569,21.9057,21.0112,6.09485,12.1362,242.639,0.63682,1.10796,6,1,0
1120390106,21.2301,21.051,10.0394,11.4203,243.487,0.640902,1.10661,6,1,0
1120690047,21.0048,21.0166,11.546,11.8701,244.532,0.636585,1.10804,6,1,0
1120991621,21.093,21.0246,11.2583,11.7148,245.497,0.637906,1.1076,6,1,0
1121291673,21.0342,21.0515,11.3953,11.3366,246.394,0.641045,1.10657,6,1,0
1121591711,21.1321,21.0774,10.9296,11.0067,247.266,0.643806,1.10566,6,1,0
1121903610,21.0832,21.0706,11.3816,11.1758,248.255,0.642921,1.10595,6,1,0
1122193228,21.1224,21.0755,10.7653,11.1477,249.154,0.643641,1.10572,6,1,0
1122505386,21.0832,21.0701,11.4638,11.2447,250.139,0.642849,1.10598,6,1,0
1122805356,20.9853,21.0434,12.1349,11.6162,251.152,0.639745,1.107,6,1,0
1123107282,21.0146,21.0387,11.6829,11.626,252.131,0.639463,1.10709,6,1,0
1123406960,21.0832,21.0413,11.5186,11.5328,253.08,0.639786,1.10698,6,1,0
1123706981,20.9755,21.0346,11.7103,11.6179,254.058,0.639015,1.10724,6,1,0
1124008642,21.0342,21.0393,11.5186,11.5573,255.018,0.639744,1.107,6,1,0
1124300490,21.1028,21.0578,10.957,11.2905,255.901,0.641981,1.10626,6,1,0
