timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1120578903,-0.0170793,-0.0450742,0.0289355,0.0,0.999608,-0.00821049,-0.0226555,0.0142706,0.645271,-1.0,1,0,0,0,0,0,0
1120609504,-0.0143555,-0.0517648,0.0289355,0.0,0.999537,-0.00680014,-0.0259799,0.0142763,0.643236,-1.0,1,0,0,0,0,0,0
1120639251,-0.00712366,-0.0528361,0.0289355,0.0,0.999541,-0.00317806,-0.0264635,0.014368,0.637008,-1.0,1,0,0,0,0,0,0
1120679468,-0.00725015,-0.0469389,0.0289355,0.0,0.999615,-0.00328418,-0.0235171,0.0143781,0.633201,-1.0,1,0,0,0,0,0,0
1120710215,-0.00288216,-0.048327,0.0289355,0.0,0.999603,-0.00109096,-0.0241795,0.0144282,0.630576,-1.0,1,0,0,0,0,0,0
1120739558,-0.0128336,-0.0590206,0.0289355,0.0,0.999442,-0.00598644,-0.0295951,0.0142713,0.633836,-1.0,1,0,0,0,0,0,0
1120769936,-0.0173453,-0.0563186,0.0289355,0.0,0.999465,-0.00826086,-0.028277,0.0142168,0.633385,-1.0,1,0,0,0,0,0,0
1120799634,-0.0186966,-0.0528285,0.0289355,0.0,0.999506,-0.00896187,-0.0265425,0.0142147,0.634817,-1.0,1,0,0,0,0,0,0
1120829367,-0.0138912,-0.0554473,0.0289355,0.0,0.99949,-0.00654112,-0.027817,0.0142688,0.629653,-1.0,1,0,0,0,0,0,0
1120859466,-0.0116469,-0.0565485,0.0289355,0.0,0.999481,-0.0054115,-0.0283513,0.0142966,0.622897,-1.0,1,0,0,0,0,0,0
1120899479,-0.014523,-0.052802,0.0289355,0.0,0.999523,-0.00687624,-0.0264995,0.0142702,0.618602,-1.0,1,0,0,0,0,0,0
1120929861,-0.012592,-0.0568743,0.0289355,0.0,0.999474,-0.00588139,-0.0285208,0.0142821,0.619271,-1.0,1,0,0,0,0,0,0
1120960362,-0.00432812,-0.0621478,0.0289355,0.0,0.999411,-0.0017133,-0.0310969,0.014393,0.618775,-1.0,1,0,0,0,0,0,0
1120990042,-0.00193129,-0.0628148,0.0289355,0.0,0.999402,-0.000510764,-0.0314129,0.0144298,0.619246,-1.0,1,0,0,0,0,0,0
1121020238,-0.00303384,-0.0634452,0.0289355,0.0,0.999392,-0.00105713,-0.0317359,0.0144118,0.617077,-1.0,1,0,0,0,0,0,0
1121049813,-0.0095875,-0.0543487,0.0289355,0.0,0.999517,-0.00439837,-0.0272372,0.0143315,0.609968,-1.0,1,0,0,0,0,0,0
1121080280,-0.00454184,-0.0607124,0.0289355,0.0,0.999433,-0.00183053,-0.0303811,0.0143916,0.608053,-1.0,1,0,0,0,0,0,0
1121120273,-0.00699793,-0.0630917,0.0289355,0.0,0.999393,-0.00304055,-0.0315877,0.0143496,0.603052,-1.0,1,0,0,0,0,0,0
1121150186,-0.0104051,-0.0571433,0.0289355,0.0,0.999476,-0.00478656,-0.0286396,0.0143125,0.60417,-1.0,1,0,0,0,0,0,0
1121180074,-0.0148407,-0.0576246,0.0289355,0.0,0.999456,-0.00699964,-0.0289118,0.0142471,0.60197,-1.0,1,0,0,0,0,0,0
1121210848,-0.00757509,-0.0616735,0.0289355,0.0,0.999415,-0.00333929,-0.0308832,0.0143435,0.602178,-1.0,1,0,0,0,0,0,0
1121240401,-0.00706882,-0.0648062,0.0289355,0.0,0.999366,-0.00306348,-0.032445,0.0143451,0.607753,-1.0,1,0,0,0,0,0,0
1121270143,-0.0120193,-0.0597637,0.0289355,0.0,0.999434,-0.00557408,-0.0299607,0.014281,0.611121,-1.0,1,0,0,0,0,0,0
1121300584,-0.0133451,-0.061257,0.0289355,0.0,0.999407,-0.00622566,-0.0307163,0.0142558,0.606612,-1.0,1,0,0,0,0,0,0
1121340648,-0.0160824,-0.0654591,0.0289355,0.0,0.999331,-0.00756256,-0.0328355,0.0141959,0.594409,-1.0,1,0,0,0,0,0,0
1121370575,-0.0124747,-0.0626232,0.0289355,0.0,0.999389,-0.00578069,-0.0313928,0.0142646,0.590294,-1.0,1,0,0,0,0,0,0
1121400542,-0.0117345,-0.0607248,0.0289355,0.0,0.99942,-0.0054247,-0.0304389,0.0142822,0.59142,-1.0,1,0,0,0,0,0,0
1121430713,-0.0164063,-0.0582204,0.0289355,0.0,0.999442,-0.00777766,-0.0292207,0.0142219,0.592744,-1.0,1,0,0,0,0,0,0
